,rectype,issueid,project_owner,project_name,actor,time,text,action,title
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,590,nilearn,nilearn,KamalakerDadi,2015-05-18 11:47:58,"trying to solve bunch and nilearn_data storage problem.
",start issue,Fix 486
2,issue_closed,590,nilearn,nilearn,AlexandreAbraham,2015-06-01 08:29:14,,closed issue,Fix 486
3,pull_request_title,590,nilearn,nilearn,KamalakerDadi,2015-05-18 11:47:58,"trying to solve bunch and nilearn_data storage problem.
",b99a0db91c492182ebc8c81c4ef4d01a58da5790,Fix 486
4,issue_comment,590,nilearn,nilearn,AlexandreAbraham,2015-05-18 11:59:13,"You don't fix all points in #486, thus you shouldn't say that you fix it because, if we merge your PR, the issue will be closed automatically.
",,
5,issue_comment,590,nilearn,nilearn,AlexandreAbraham,2015-06-01 08:29:14,"Changes integrated in #597.
",,
6,pull_request_commit_comment,590,nilearn,nilearn,AlexandreAbraham,2015-05-18 11:59:27,"This code does not belong to this PR.
",b99a0db91c492182ebc8c81c4ef4d01a58da5790,"(12, '', u'nilearn/plotting/img_plotting.py')"
7,pull_request_commit_comment,590,nilearn,nilearn,AlexandreAbraham,2015-05-18 12:00:05,"Removing features does not mean fixing them. Do not take example on @banilo!
",b99a0db91c492182ebc8c81c4ef4d01a58da5790,"(28, '', u'nilearn/datasets.py')"
8,pull_request_commit,590,nilearn,nilearn,KamalakerDadi,2015-05-16 17:48:34,Adding a 4Dplot function displaying as a contours in img_plotting using a Harvard Oxford 4D maps,2c42c8f46d9426d16b5443f33c4539ca8f93082e,
9,pull_request_commit,590,nilearn,nilearn,KamalakerDadi,2015-05-18 11:44:32,Fix the bunch and local storage problem in harvard_oxford fetcher,b99a0db91c492182ebc8c81c4ef4d01a58da5790,
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,588,nilearn,nilearn,KamalakerDadi,2015-05-15 14:27:23,"I am trying to do 4D plotting using contours. I am able to plot contours on an anatomical image MNI template using Harvard Oxford 4D atlas maps. As shown below:

``` python
import nibabel
import matplotlib.pyplot as pl
from nilearn import plotting, datasets
from nilearn.image import iter_img
import pylab as plt

atlas_img_4D, labels = datasets.fetch_harvard_oxford('cort-prob-2mm')
img = nibabel.load(atlas_img_4D)

n_colors= img.shape[3]
node_colors = [plt.cm.spectral(i / float(n_colors))
                                                for i in range(n_colors)]
display = plotting.plot_anat()
for i, cur_img in enumerate(iter_img(atlas_img_4D)):
    display.add_contours(cur_img, levels=[30], linewidths=2,      
                         colors = [node_colors[i][0:3]])

pl.show()
```

Output:
![fcontour](https://cloud.githubusercontent.com/assets/11410385/7654518/00cdd048-fb1e-11e4-965c-606916b8bc5f.png)

However, I am raising problems using a MSDL Atlas. I could not able to show contours on default MNI template in `plot_anat.py`. Any advise on how to resample each map to MNI space ?
",start issue,4D plotting resampling issue using MSDL atlas
2,issue_closed,588,nilearn,nilearn,AlexandreAbraham,2015-05-18 10:04:56,,closed issue,4D plotting resampling issue using MSDL atlas
3,issue_comment,588,nilearn,nilearn,GaelVaroquaux,2015-05-15 16:12:41,"Hi @KamalakerDadi 

You should not need to resample.

Could you do a pull request with the code that you have as a function in img_plotting and an example that produces the problem that you are having with the MSDL atlas.
",,
4,issue_comment,588,nilearn,nilearn,AlexandreAbraham,2015-05-18 10:04:56,"Change the `levels` parameter in `add_contours` to `0.1` and it will work.
",,
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,586,nilearn,nilearn,AlexandreAbraham,2015-05-13 09:22:46,"And reference it in http://en.wikipedia.org/wiki/List_of_functional_connectivity_software and in http://en.wikipedia.org/wiki/List_of_neuroimaging_software.
",start issue,Create a wikipedia page for nilearn
2,issue_closed,586,nilearn,nilearn,GaelVaroquaux,2015-05-19 07:44:31,,closed issue,Create a wikipedia page for nilearn
3,issue_comment,586,nilearn,nilearn,GaelVaroquaux,2015-05-13 09:24:04,"I am not sure it is worth creating a wikipedia page. I would just add a
reference on the pages on neuroimaging software.
",,
4,issue_comment,586,nilearn,nilearn,AlexandreAbraham,2015-05-13 09:37:32,"For me, it is a way to look more ""serious"" (even if the page is small) and it is the only way to get a link to the website.
",,
5,issue_comment,586,nilearn,nilearn,AlexandreAbraham,2015-05-19 07:41:29,"Page not created but nilearn referenced in the software lists.
",,
6,issue_comment,586,nilearn,nilearn,bthirion,2015-05-19 07:43:40,"Thx @AlexandreAbraham 
",,
7,issue_comment,586,nilearn,nilearn,GaelVaroquaux,2015-05-19 07:44:31,"Thank you! Closing the issue.
",,
8,issue_comment,586,nilearn,nilearn,AlexandreAbraham,2015-05-19 09:04:42,"No problem, I wanted to get rid of these annoying Wikipedia tabs in my browser ;).
",,
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,591,nilearn,nilearn,jlhanson5,2015-05-19 13:50:07,"Hello all, 

I was having an issue installing nilearn (potentially related to my python or OS version?). When initially trying to install nilearn with pip, I got the following output (with a few warnings)...

```
MNI-Space:Desktop jamielarshanson$ sudo pip install -U --user nilearn
Password:
The directory '/Users/jamielarshanson/Library/Logs/pip' or its parent directory is not owned by the current user and the debug log has been disabled. Please check the permissions and owner of that directory. If executing pip with sudo, you may want sudo's -H flag.
The directory '/Users/jamielarshanson/Library/Caches/pip/http' or its parent directory is not owned by the current user and the cache has been disabled. Please check the permissions and owner of that directory. If executing pip with sudo, you may want sudo's -H flag.
The directory '/Users/jamielarshanson/Library/Caches/pip/http' or its parent directory is not owned by the current user and the cache has been disabled. Please check the permissions and owner of that directory. If executing pip with sudo, you may want sudo's -H flag.
/Library/Python/2.7/site-packages/pip-6.1.1-py2.7.egg/pip/_vendor/requests/packages/urllib3/util/ssl_.py:79: InsecurePlatformWarning: A true SSLContext object is not available. This prevents urllib3 from configuring SSL appropriately and may cause certain SSL connections to fail. For more information, see https://urllib3.readthedocs.org/en/latest/security.html#insecureplatformwarning.
  InsecurePlatformWarning
Requirement already up-to-date: nilearn in /Users/jamielarshanson/Library/Python/2.7/lib/python/site-packages
Requirement already up-to-date: nibabel>=1.1.0 in /Users/jamielarshanson/Library/Python/2.7/lib/python/site-packages (from nilearn)
```

I re-ran with sudo with a -H flag and got the following output (again some warnings)...

```
MNI-Space:Desktop jamielarshanson$ sudo -H pip install -U --user nilearn
Password:
/Library/Python/2.7/site-packages/pip-6.1.1-py2.7.egg/pip/_vendor/requests/packages/urllib3/util/ssl_.py:79: InsecurePlatformWarning: A true SSLContext object is not available. This prevents urllib3 from configuring SSL appropriately and may cause certain SSL connections to fail. For more information, see https://urllib3.readthedocs.org/en/latest/security.html#insecureplatformwarning.
  InsecurePlatformWarning
Collecting nilearn
/Library/Python/2.7/site-packages/pip-6.1.1-py2.7.egg/pip/_vendor/requests/packages/urllib3/util/ssl_.py:79: InsecurePlatformWarning: A true SSLContext object is not available. This prevents urllib3 from configuring SSL appropriately and may cause certain SSL connections to fail. For more information, see https://urllib3.readthedocs.org/en/latest/security.html#insecureplatformwarning.
  InsecurePlatformWarning
  Downloading nilearn-0.1.3-py2-none-any.whl (684kB)
    100% |████████████████████████████████| 688kB 598kB/s 
Collecting nibabel>=1.1.0 (from nilearn)
  Downloading nibabel-2.0.0-py2-none-any.whl (2.5MB)
    100% |████████████████████████████████| 2.5MB 192kB/s 
Installing collected packages: nibabel, nilearn
Successfully installed nibabel nilearn
```

I wasn't sure how important the SSL warnings were? 
Next, when I try to import nilearn in ipython, it isn't found....

```
MNI-Space:Desktop jamielarshanson$ ipython
Python 2.7.6 (default, Sep  9 2014, 15:04:36) 
Type ""copyright"", ""credits"" or ""license"" for more information.

IPython 3.1.0 -- An enhanced Interactive Python.
?         -> Introduction and overview of IPython's features.
%quickref -> Quick reference.
help      -> Python's own help system.
object?   -> Details about 'object', use 'object??' for extra details.

In [1]: import nilearn
---------------------------------------------------------------------------
ImportError                               Traceback (most recent call last)
<ipython-input-1-35686bafc626> in <module>()
----> 1 import nilearn

ImportError: No module named nilearn
```

I'm rather new to python and wasn't sure how to troubleshoot. I had nilearn working previously, but that was a few months ago. Any thoughts are greatly appreciated! 
",start issue,Install issue using Mac Yosemite (10.10.3) and Python 2.7.6
2,issue_closed,591,nilearn,nilearn,AlexandreAbraham,2015-06-01 07:26:30,,closed issue,Install issue using Mac Yosemite (10.10.3) and Python 2.7.6
3,issue_comment,591,nilearn,nilearn,AlexandreAbraham,2015-05-19 14:04:20,"> sudo pip install -U --user nilearn

This is a pip related problem because root doesn't own the current directory. Doing `cd /tmp && sudo pip install -U --user nilearn` fixes the problem.

> I re-ran with sudo with a -H flag and got the following output (again some warnings)...

Obviously it works because `-H` changes your `$HOME` variable and thus pip ends up installing in root's home, which is owned by root. Note that updating pip should also fix the issue.

> I wasn't sure how important the SSL warnings were? 

Not important when it comes to downloading software.

> Next, when I try to import nilearn in ipython, it isn't found....

Seems like a configuration problem to me.
Can you try:
- `import nibabel`
- `import sys; print sys.path`
- `which pip` (in the terminal, not in ipython)
",,
4,issue_comment,591,nilearn,nilearn,jlhanson5,2015-05-19 17:42:56,"OK, I think I'm getting closer...

I can import nibabel, but am still having trouble with nilearn (various output below). Further thoughts?

```
MNI-Space:nibabel-master jamielarshanson$ python
Python 2.7.6 (default, Sep  9 2014, 15:04:36) 
[GCC 4.2.1 Compatible Apple LLVM 6.0 (clang-600.0.39)] on darwin
Type ""help"", ""copyright"", ""credits"" or ""license"" for more information.
>>> import nibabel
>>> import sys; print sys.path
['',
 '/Library/Python/2.7/site-packages/pip-6.1.1-py2.7.egg',
 '/System/Library/Frameworks/Python.framework/Versions/2.7/lib/python27.zip',
 '/System/Library/Frameworks/Python.framework/Versions/2.7/lib/python2.7',
 '/System/Library/Frameworks/Python.framework/Versions/2.7/lib/python2.7/plat-darwin',
 '/System/Library/Frameworks/Python.framework/Versions/2.7/lib/python2.7/plat-mac',
 '/System/Library/Frameworks/Python.framework/Versions/2.7/lib/python2.7/plat-mac/lib-scriptpackages',
 '/System/Library/Frameworks/Python.framework/Versions/2.7/Extras/lib/python',
 '/System/Library/Frameworks/Python.framework/Versions/2.7/lib/python2.7/lib-tk',
 '/System/Library/Frameworks/Python.framework/Versions/2.7/lib/python2.7/lib-old',
 '/System/Library/Frameworks/Python.framework/Versions/2.7/lib/python2.7/lib-dynload',
 '/System/Library/Frameworks/Python.framework/Versions/2.7/Extras/lib/python/PyObjC',
 '/Library/Python/2.7/site-packages']
>>> exit()
```

```
MNI-Space:nibabel-master jamielarshanson$ which pip 
/usr/local/bin/pip
```

```
MNI-Space:nibabel-master jamielarshanson$ python 
Python 2.7.6 (default, Sep  9 2014, 15:04:36) 
[GCC 4.2.1 Compatible Apple LLVM 6.0 (clang-600.0.39)] on darwin
Type ""help"", ""copyright"", ""credits"" or ""license"" for more information.
>>> import nilearn
Traceback (most recent call last):
  File ""<stdin>"", line 1, in <module>
ImportError: No module named nilearn
```
",,
5,issue_comment,591,nilearn,nilearn,lesteve,2015-05-27 07:18:18,"Have you managed to get it working eventually?
",,
6,issue_comment,591,nilearn,nilearn,AlexandreAbraham,2015-06-01 07:26:30,"Closing as non reproducible and because we have no news. Please reopen if the problem is not solved.
",,
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,595,nilearn,nilearn,grlee77,2015-05-26 16:51:17,"The plotting utilities in nilearn are pretty nice!

This is a simple pull request to add optional title and annotation kwarg dictionaries to `_plt_img_with_bg`.  This is intended to make it easier for users to edit the title and/or annotation font size, color, etc. via functions such as `plot_roi` or `plot_img`

example usage:

``` python
plotting.plot_roi(roi_nii,
                  title='roi label',
                  annotation_kwargs=dict(size=10),
                  title_kwargs=dict(size=12, color='k', bgcolor='w',
                                    weight='bold', alpha=0.))
```

If there is already another simple way to do this, please let me know.  If you are interested in this implementation, I can explicitly list these arguments in the docstrings to `plot_roi`, etc so that they are easier for users to find, instead of leaving them ""hidden"" within **kwargs as presently implemented.

Also, one minor inconsistency is that the background color argument for the title is `bgcolor`, while for the annotation it would be `bg_color`.  Is it worth changing the implementation in `plotting.displays.BaseSlicer` to make the names consistent?
",start issue,ENH: plotting: add title and annotation kwargs to _plt_img_with_bg
2,issue_closed,595,nilearn,nilearn,lesteve,2015-06-03 13:57:29,,closed issue,ENH: plotting: add title and annotation kwargs to _plt_img_with_bg
