,rectype,issueid,project_owner,project_name,actor,time,text,action,title
0,issue_title,276,idan,oauthlib,singingwolfboy,2014-10-05 13:25:55,"Followup to #265. Note that this does break backwards compatibility, so we should think carefully about making this change -- and if we decide to move forward with it, we should increment at least the minor version, and possibly the major version (1.0!).
",start issue,"Dispatch a blinker signal on scope change, instead of raising a warning"
1,issue_closed,276,idan,oauthlib,ib-lundgren,2014-10-23 18:43:57,,closed issue,"Dispatch a blinker signal on scope change, instead of raising a warning"
2,pull_request_title,276,idan,oauthlib,singingwolfboy,2014-10-05 13:25:55,"Followup to #265. Note that this does break backwards compatibility, so we should think carefully about making this change -- and if we decide to move forward with it, we should increment at least the minor version, and possibly the major version (1.0!).
",809553ccb71f5c046454e5ce2ac90ab0757729f0,"Dispatch a blinker signal on scope change, instead of raising a warning"
3,pull_request_merged,276,idan,oauthlib,ib-lundgren,2014-10-23 18:43:57,"Dispatch a blinker signal on scope change, instead of raising a warning",2db139c0fb8c02435aee3942b3556251b6ddfb49,Pull request merge from singingwolfboy/oauthlib:scope-change-signal to idan/oauthlib:master
4,issue_comment,276,idan,oauthlib,singingwolfboy,2014-10-13 13:00:54,"@ib-lundgren, @whit537, any feedback on this?
",,
5,issue_comment,276,idan,oauthlib,whit537,2014-10-13 18:35:45,"Interesting. Haven't seen the `blinker` library before, good find. I suppose it's a question for @ib-lundgren @idan whether to depend on `blinker` like this. As a user of requests, I'd be fine with this solution since it doesn't _require_ me to have `blinker` installed, but gives me an optional way to handle this case (scope change) if I want to.
",,
6,issue_comment,276,idan,oauthlib,ib-lundgren,2014-10-16 08:54:15,"Thanks for the large amount of work David! :cake:

I think blinker can be pretty neat for monitoring / debugging / testing and
don't mind it too much since we can default to not installing it (falling
back on the no-op) and users who want it can install extra packages.

I'm not sure I see how it would fit into a normal client work flow without
being awkward. I think making the token a dict subclass with a
scope_changed boolean property might be neater.

```
client = BackendApplicationClient(...)
token = client.fetch_token(...)
if token.scope_changed:
     # uh oh we need to disable some features
     for scope in token.scopes:
           enable_feature_for_scope(scope)
     for scope in token.unauthorized_scopes:
           disable_feature_for_scope(scope)
```

The benefit of callbacks would be not having to check for scoped_changed
but not sure how big a win that is. Maybe I'm missing something...

On Monday, October 13, 2014, Chad Whitacre notifications@github.com wrote:

> Interesting. Haven't seen the blinker library before, good find. I
> suppose it's a question for @ib-lundgren https://github.com/ib-lundgren
> @idan https://github.com/idan whether to depend on blinker like this.
> As a user of requests, I'd be fine with this solution since it doesn't
> _require_ me to have blinker installed, but gives me an optional way to
> handle this case (scope change) if I want to.
> 
> —
> Reply to this email directly or view it on GitHub
> https://github.com/idan/oauthlib/pull/276#issuecomment-58935240.
",,
7,issue_comment,276,idan,oauthlib,ib-lundgren,2014-10-23 18:46:01,"Still have the warning enabled by default. Can be disabled with OAUTHLIB_RELAX_TOKEN_SCOPE. signals will be sent in either case.

We can think about changing this default going into 1.0.
",,
8,pull_request_commit_comment,276,idan,oauthlib,singingwolfboy,2014-10-05 13:40:48,"Is it even necessary to include a `message` parameter here?
",809553ccb71f5c046454e5ce2ac90ab0757729f0,"(22, '', u'oauthlib/oauth2/rfc6749/parameters.py')"
9,pull_request_commit,276,idan,oauthlib,singingwolfboy,2014-10-05 13:21:55,"Dispatch a blinker signal on scope change, instead of raising a warning

See https://github.com/idan/oauthlib/pull/265 for rationale.
In brief: raising any exception blows the stack, which is
inappropriate for a non-error state.",809553ccb71f5c046454e5ce2ac90ab0757729f0,
0,issue_title,279,idan,oauthlib,RodneyRichardson,2014-10-07 16:22:54,"Invalid token_type_hints should be ignored during revocation. This looks to have been
broken in 6ffcc4f2ae6b66e42c1f58b6de634fe969b473a0
",start issue,Allow invalid token_type_hint.
1,issue_closed,279,idan,oauthlib,ib-lundgren,2014-10-23 18:43:57,,closed issue,Allow invalid token_type_hint.
2,pull_request_title,279,idan,oauthlib,RodneyRichardson,2014-10-07 16:22:54,"Invalid token_type_hints should be ignored during revocation. This looks to have been
broken in 6ffcc4f2ae6b66e42c1f58b6de634fe969b473a0
",c742c150b208e75ded8f59cfb525fe4228b07520,Allow invalid token_type_hint.
3,pull_request_merged,279,idan,oauthlib,ib-lundgren,2014-10-23 18:43:57,Allow invalid token_type_hint.,34881211631003ee7f2b953280837757ce5f20bd,Pull request merge from RodneyRichardson/oauthlib:allow-invalid-token-type-hint to idan/oauthlib:master
4,issue_comment,279,idan,oauthlib,ib-lundgren,2014-10-16 08:53:00,"I'm a bit torn regarding when to use the unsupported token type error.

Previously (as with your PR) it only triggers when the supplied token type
is valid but not supported. Now its if its invalid or unsupported which I
feel make more sense and aligns closer to the description

unsupported_token_type:  The authorization server does not support
           the revocation of the presented token type.  That is, the
           client tried to revoke an access token on a server not
           supporting this feature.

I'd be happy to hear your thoughts :)

On Tuesday, October 7, 2014, Rodney Richardson notifications@github.com
wrote:

> Invalid token_type_hints should be ignored during revocation. This looks
> to have been
> broken in 6ffcc4f
> 
> ## https://github.com/idan/oauthlib/commit/6ffcc4f2ae6b66e42c1f58b6de634fe969b473a0
> 
> You can merge this Pull Request by running
> 
>   git pull https://github.com/RodneyRichardson/oauthlib allow-invalid-token-type-hint
> 
> Or view, comment on, or merge it at:
> 
>   https://github.com/idan/oauthlib/pull/279
> Commit Summary
> - Allow invalid token_type_hint.
> 
> File Changes
> - _M_ oauthlib/oauth2/rfc6749/endpoints/revocation.py
>   https://github.com/idan/oauthlib/pull/279/files#diff-0 (1)
> - _M_ tests/oauth2/rfc6749/endpoints/test_revocation_endpoint.py
>   https://github.com/idan/oauthlib/pull/279/files#diff-1 (13)
> 
> Patch Links:
> - https://github.com/idan/oauthlib/pull/279.patch
> - https://github.com/idan/oauthlib/pull/279.diff
> 
> —
> Reply to this email directly or view it on GitHub
> https://github.com/idan/oauthlib/pull/279.
",,
5,pull_request_commit,279,idan,oauthlib,RodneyRichardson,2014-10-07 16:22:05,"Allow invalid token_type_hint.

Invalid token_type_hints should be ignored. This looks to have been
broken in 6ffcc4f2ae6b66e42c1f58b6de634fe969b473a0",c742c150b208e75ded8f59cfb525fe4228b07520,
