,rectype,issueid,project_owner,project_name,actor,time,text,action,title
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,97,nilearn,nilearn,AlexandreAbraham,2013-08-19 07:33:11,"When a Nifti1Image is passed to a function, its representation contains a pointer to data in memory and therefore breaks the joblib cache system.

This is not really a joblib issue, nor a nibabel one, this is why I open it here.
",start issue,Nifti1Image breaks joblib caching system
2,issue_closed,97,nilearn,nilearn,AlexandreAbraham,2013-08-19 12:18:50,,closed issue,Nifti1Image breaks joblib caching system
3,issue_comment,97,nilearn,nilearn,GaelVaroquaux,2013-08-19 11:43:15,"> When a Nifti1Image is passed to a function, its representation contains a pointer to data in memory and therefore breaks the joblib cache system.

It shouldn't: joblib doesn't use the repr, but an actual hash of the
data. There must be something more. Do you have a small example to
reproduce the problem. I'd love to look at it.
",,
4,issue_comment,97,nilearn,nilearn,AlexandreAbraham,2013-08-19 11:45:53,"I agree with you: after checking manually with the hash function, I have come to the conclusion that this is not related to Nifti1Image hasing. However, I still have a problem. I have no minimal use case for the moment, I'll let you know when I have.
",,
5,issue_comment,97,nilearn,nilearn,AlexandreAbraham,2013-08-20 13:40:26,"My problem was due to the fact that Nifti1Image hash (and therefore internal state) changes when calling get_data(). Concretely, when loading a Nifti1Image, only the header is loaded, data is loaded when calling get_data(), which break joblib caching. I will make a patch for my usecase (call get_data() on the loaded Nifti1Image in masker if a path is given) and maybe add a note in documentation (this would be a good occasion to start a troubleshooting page).
",,
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,89,nilearn,nilearn,AlexandreAbraham,2013-07-23 22:44:19,"The website has not been rebuilt since transition from nisl to nilearn and many references to nisl are still there. I'll rebuild the website ASAP.
",start issue,Website is not up to date
2,issue_closed,89,nilearn,nilearn,AlexandreAbraham,2013-08-19 14:35:52,,closed issue,Website is not up to date
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,35,nilearn,nilearn,AlexandreAbraham,2012-11-21 11:32:32,"As Nisl has no graphical identity for the moment, we left the scikit-learn layout for the documentation. Changing it is planned but, to avoid confusion, I suggest that we change at least the logo so that users can distinguish Nisl for scikit-learn.
",start issue,Confusing documentation layout
2,issue_closed,35,nilearn,nilearn,AlexandreAbraham,2013-08-19 14:38:04,,closed issue,Confusing documentation layout
3,issue_comment,35,nilearn,nilearn,GaelVaroquaux,2012-11-21 20:49:04,"> As Nisl has no graphical identity for the moment, we left the scikit-learn
> layout for the documentation. Changing it is planned but, to avoid confusion, I
> suggest that we change at least the logo so that users can distinguish Nisl for
> scikit-learn.

Later. First we announce it on the Nipy mailing list. And to do this, we
need to fix a bunch of things (the APIs are not stable yet, for instance
the memory_level is missing).
",,
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,98,nilearn,nilearn,amwink,2013-08-19 15:45:43,"Dear all,

My attempts to install nilearn have failed so far, I cannot seem to
find what the problem is.

My system has Ubuntu Linux with python 2.7.3
![install_log txt gz](https://f.cloud.github.com/assets/5262793/987158/61ead10e-08e6-11e3-9f7e-19dfd61c94bf.jpg)

(python3 and python3.2 also present but not default)

and
 numpy     v1.6.1
 scipy       v0.9.0
 sklearn    v0.14.1
 matplotlib v1.1.1rc

The steps I have taken are:
1. git clone https://github.com/nilearn/nilearn.git python/nilearn
2. git remote add nilearn https://github.com/nilearn/nilearn.git
3. cd python/nilearn;   make install
4. cd ../../;                 git pull nilearn master # today
5. cd python/nilearn;   make install

But the messages I get (see attached) suggests that many library import fail.
Does this mean that there still are unmet dependencies?

Many thanks for your help!

With best wishes
Alle Meije Wink
",start issue,building nilearn failed
2,issue_closed,98,nilearn,nilearn,AlexandreAbraham,2014-03-28 15:34:57,,closed issue,building nilearn failed
3,issue_comment,98,nilearn,nilearn,GaelVaroquaux,2013-08-19 15:52:59,"Hi Alle,

The error message did not get through. Could you please copy/paste it here?
",,
4,issue_comment,98,nilearn,nilearn,GaelVaroquaux,2013-08-19 16:13:07,"Hey Alex,

good catch. My bad!
",,
5,issue_comment,98,nilearn,nilearn,AlexandreAbraham,2013-08-19 16:05:58,"Hi Alle,

In fact, nilearn.io has been renamed to nilearn.input_data recently and it seems that this has not been replaced in the examples. I will fix that this evening. Thanks for spotting the issue !

Best,

Alexandre.
",,
6,issue_comment,98,nilearn,nilearn,AlexandreAbraham,2013-08-19 16:15:11,"Alle,

This should be fixed right now. However, you should install nilearn by doing ""make install"" in nilearn directory, not in the doc directory.

Best,

Alexandre.
",,
7,issue_comment,98,nilearn,nilearn,AlexandreAbraham,2013-08-21 11:29:43,"Hi Alle,

Thanks for your feedback ! We try as much as possible to run compilation from scratch but I think my local repository is polluted by temporary files.

To use nilearn, you do not need to 'make' it. Normally, cloning the git repository is enough:

```
git clone https://github.com/nilearn/nilearn.git
python plot_rest_clustering.py
```

... should work (nilearn will be imported locally). If you really want to install it, use:

```
python setup.py install
```

I will try to fix the bugs you pointed out as fast as possible but I have other tasks pending. I hope that these installation problems did not dissuade you tu use nilearn !

Do not hesitate to give us a feedback and, if you have an interesting experiment using open data, then maybe we could add it as an example !

Best,

Alexandre.
",,
