,rectype,issueid,project_owner,project_name,actor,time,text,action,title
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,1248,nilearn,nilearn,KamalakerDadi,2016-08-18 11:09:22,"Is it acceptable (user given) or strictly should be `threshold=0.5` ?
",start issue,Threshold parameter in plotting.plot_roi
2,issue_closed,1248,nilearn,nilearn,KamalakerDadi,2017-06-22 18:05:49,,closed issue,Threshold parameter in plotting.plot_roi
3,issue_comment,1248,nilearn,nilearn,KamalakerDadi,2017-06-22 18:05:49,Closing with #1456 ,,
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,1471,nilearn,nilearn,KamalakerDadi,2017-06-20 13:37:25,"whats_new additions helpful for release.

Thanks for reviewing.",start issue,DOC: Added missing information to whats_new.rst
2,issue_closed,1471,nilearn,nilearn,GaelVaroquaux,2017-06-20 14:27:18,,closed issue,DOC: Added missing information to whats_new.rst
3,pull_request_title,1471,nilearn,nilearn,KamalakerDadi,2017-06-20 13:37:25,"whats_new additions helpful for release.

Thanks for reviewing.",327de13817d32f1d2ab02cd323fe4dfb885cdb33,DOC: Added missing information to whats_new.rst
4,pull_request_merged,1471,nilearn,nilearn,GaelVaroquaux,2017-06-20 14:27:18,DOC: Added missing information to whats_new.rst,b5fbdd38b4a38ba1c44ef5a46a0837fd40fb6f2a,Pull request merge from KamalakerDadi/nilearn:whats_new_for_release to nilearn/nilearn:master
5,issue_comment,1471,nilearn,nilearn,codecov[bot],2017-06-20 15:14:08,"# [Codecov](https://codecov.io/gh/nilearn/nilearn/pull/1471?src=pr&el=h1) Report
> Merging [#1471](https://codecov.io/gh/nilearn/nilearn/pull/1471?src=pr&el=desc) into [master](https://codecov.io/gh/nilearn/nilearn/commit/ac8aa16c2403b1145ddc3a335617fd422070dc35?src=pr&el=desc) will **not change** coverage.
> The diff coverage is `n/a`.

[![Impacted file tree graph](https://codecov.io/gh/nilearn/nilearn/pull/1471/graphs/tree.svg?width=650&height=150&src=pr&token=KpYArSdyXv)](https://codecov.io/gh/nilearn/nilearn/pull/1471?src=pr&el=tree)

```diff
@@          Coverage Diff           @@
##           master   #1471   +/-   ##
======================================
  Coverage    94.7%   94.7%           
======================================
  Files         120     120           
  Lines       14774   14774           
======================================
  Hits        13991   13991           
  Misses        783     783
```



------

[Continue to review full report at Codecov](https://codecov.io/gh/nilearn/nilearn/pull/1471?src=pr&el=continue).
> **Legend** - [Click here to learn more](https://docs.codecov.io/docs/codecov-delta)
> `Δ = absolute <relative> (impact)`, `ø = not affected`, `? = missing data`
> Powered by [Codecov](https://codecov.io/gh/nilearn/nilearn/pull/1471?src=pr&el=footer). Last update [ac8aa16...327de13](https://codecov.io/gh/nilearn/nilearn/pull/1471?src=pr&el=lastupdated). Read the [comment docs](https://docs.codecov.io/docs/pull-request-comments).
",,
6,pull_request_commit,1471,nilearn,nilearn,KamalakerDadi,2017-06-20 13:29:36,DOC: Added missing information to whats_new.rst,327de13817d32f1d2ab02cd323fe4dfb885cdb33,
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,1467,nilearn,nilearn,KamalakerDadi,2017-06-19 07:30:22,"Attempts to FIX #1268 . Last time we fixed plotting issues with foreground images but not background image. This PR should hopefully fix this as well.

Please reviews ?

Thanks",start issue,FIX: Plotting issues with brain images (bg_img) containing non-finite values
2,issue_closed,1467,nilearn,nilearn,GaelVaroquaux,2017-06-20 09:29:19,,closed issue,FIX: Plotting issues with brain images (bg_img) containing non-finite values
3,pull_request_title,1467,nilearn,nilearn,KamalakerDadi,2017-06-19 07:30:22,"Attempts to FIX #1268 . Last time we fixed plotting issues with foreground images but not background image. This PR should hopefully fix this as well.

Please reviews ?

Thanks",b241beec65b8966075763a6537622277617dc2ab,FIX: Plotting issues with brain images (bg_img) containing non-finite values
4,pull_request_merged,1467,nilearn,nilearn,GaelVaroquaux,2017-06-20 09:29:19,FIX: Plotting issues with brain images (bg_img) containing non-finite values,228d24936826c81d991034ec930f51fa460426fe,Pull request merge from KamalakerDadi/nilearn:plot_stat_map_bg_img to nilearn/nilearn:master
5,issue_comment,1467,nilearn,nilearn,bthirion,2017-06-19 21:47:50,"All right, the issue is fixed as far as I am concerned. Thx !",,
