,rectype,issueid,project_owner,project_name,actor,time,text,action,title
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,1067,nilearn,nilearn,dohmatob,2016-03-29 15:56:46,"- ENH: phrasing + typos + layout problems
- REFACTOR: batch_size is optional param, defaults to 20
- REFACTOR: (coding) method is now optional param, defaults to ""cd""
- CLEANUP: rmed weird usage of func_memory_level param (had the
  unwanted effect of doing no caching!)
",start issue,Fixing some minor issues in DictLearning class
2,issue_closed,1067,nilearn,nilearn,AlexandreAbraham,2016-05-23 08:33:16,,closed issue,Fixing some minor issues in DictLearning class
3,pull_request_title,1067,nilearn,nilearn,dohmatob,2016-03-29 15:56:46,"- ENH: phrasing + typos + layout problems
- REFACTOR: batch_size is optional param, defaults to 20
- REFACTOR: (coding) method is now optional param, defaults to ""cd""
- CLEANUP: rmed weird usage of func_memory_level param (had the
  unwanted effect of doing no caching!)
",7f26b947ecfc1ef758266188c0df477ed8d8ec3a,Fixing some minor issues in DictLearning class
4,pull_request_merged,1067,nilearn,nilearn,AlexandreAbraham,2016-05-23 08:33:16,Fixing some minor issues in DictLearning class,3d870665769ccf04ee8cda6b94a8c05e2bd421a2,Pull request merge from dohmatob/nilearn:dl to nilearn/nilearn:master
5,issue_comment,1067,nilearn,nilearn,bthirion,2016-04-03 22:28:42,"LGTM.
",,
6,pull_request_commit_comment,1067,nilearn,nilearn,aabadie,2016-03-29 16:01:55,"Period missing ?
",7f26b947ecfc1ef758266188c0df477ed8d8ec3a,"(144, '', u'nilearn/decomposition/dict_learning.py')"
7,pull_request_commit_comment,1067,nilearn,nilearn,dohmatob,2016-03-29 16:16:11,"this is one of the many issues with the existing code. not introduced by
the proposed patch ...

On Tue, Mar 29, 2016 at 6:01 PM, Alexandre Abadie notifications@github.com
wrote:

> In nilearn/decomposition/dict_learning.py
> https://github.com/nilearn/nilearn/pull/1067#discussion_r57749736:
> 
> > ```
> >  def fit(self, imgs, y=None, confounds=None):
> > ```
> > -        """"""Compute the mask and the ICA maps across subjects
> > -        """"""Compute the mask and component maps across subjects
> 
> Period missing ?
> 
> —
> You are receiving this because you authored the thread.
> Reply to this email directly or view it on GitHub
> https://github.com/nilearn/nilearn/pull/1067/files/532c2da19d52928e94a99d6ac1f8dfa1d65067d2#r57749736

## 

Elvis Dohmatob,
_sent from my  potato..._
http://dohmatob.blogspot.fr/, https://team.inria.fr/parietal/elvis/,
https://github.com/dohmatob
",7f26b947ecfc1ef758266188c0df477ed8d8ec3a,"(144, '', u'nilearn/decomposition/dict_learning.py')"
8,pull_request_commit_comment,1067,nilearn,nilearn,aabadie,2016-03-30 13:30:24,"Maybe add a ""Returns"" section explaining that `fit` chaining is allowed. Do we really want this ?
",7f26b947ecfc1ef758266188c0df477ed8d8ec3a,"(160, '', u'nilearn/decomposition/dict_learning.py')"
9,pull_request_commit_comment,1067,nilearn,nilearn,GaelVaroquaux,2016-03-30 13:34:15,"> Do we really want this ?

An estimator is not valid scikit-learn if fit does not return self.
",7f26b947ecfc1ef758266188c0df477ed8d8ec3a,"(160, '', u'nilearn/decomposition/dict_learning.py')"
10,pull_request_commit,1067,nilearn,nilearn,dohmatob,2016-03-29 14:38:13,"In DictLearning class:
- ENH: phrasing + typos + layout problems
- REFACTOR: batch_size is optional param, defaults to 20
- REFACTOR: (coding) method is now optional param, defaults to ""cd""
- CLEANUP: rmed weird usage of func_memory_level param (had the
 unwanted effect of doing no caching!)",532c2da19d52928e94a99d6ac1f8dfa1d65067d2,
11,pull_request_commit,1067,nilearn,nilearn,dohmatob,2016-03-29 15:02:59,CLEANUP squash code length by reducing multiline layout of args,6c058db89b253f6a64836ca6c9fd9d8ed7ca959c,
12,pull_request_commit,1067,nilearn,nilearn,dohmatob,2016-03-29 18:49:38,CLEANUP: bad attribute name,7f26b947ecfc1ef758266188c0df477ed8d8ec3a,
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,1076,nilearn,nilearn,aabadie,2016-04-12 11:18:39,"Should fix #1063
",start issue,[MRG] improve DimensionError exception message
2,issue_closed,1076,nilearn,nilearn,AlexandreAbraham,2016-05-23 08:32:00,,closed issue,[MRG] improve DimensionError exception message
3,pull_request_title,1076,nilearn,nilearn,aabadie,2016-04-12 11:18:39,"Should fix #1063
",f53b459115cd9736242d87dce4c1a092b2d3f705,[MRG] improve DimensionError exception message
4,pull_request_merged,1076,nilearn,nilearn,AlexandreAbraham,2016-05-23 08:32:00,[MRG] improve DimensionError exception message,03f39f387430bd81f7ca466b42c7e862f2172e63,Pull request merge from aabadie/nilearn:improve_dimension_message to nilearn/nilearn:master
5,issue_comment,1076,nilearn,nilearn,aabadie,2016-05-18 15:57:04,"I found I had this one pending for a moment. Once CI are green, could someone have a look ?  (@AlexandreAbraham, @banilo)
",,
6,issue_comment,1076,nilearn,nilearn,AlexandreAbraham,2016-05-23 08:31:57,"Good to go, thanks!
",,
7,issue_comment,1076,nilearn,nilearn,banilo,2016-04-14 11:30:38,"LGTM
",,
8,pull_request_commit_comment,1076,nilearn,nilearn,AlexandreAbraham,2016-04-12 12:18:21,"dimension
",f53b459115cd9736242d87dce4c1a092b2d3f705,"(None, '', u'nilearn/_utils/exceptions.py')"
