,rectype,issueid,project_owner,project_name,actor,time,text,action,title
0,issue_title,323,idan,oauthlib,josephtate,2015-02-27 07:39:31,"Adds a test (failing), then fixes the test by handling the case where ""scope"" is not in the params.
",start issue,Fix #306: handle token responses where no scope is provided because it has not changed
1,issue_closed,323,idan,oauthlib,ib-lundgren,2015-04-19 14:30:19,,closed issue,Fix #306: handle token responses where no scope is provided because it has not changed
2,pull_request_title,323,idan,oauthlib,josephtate,2015-02-27 07:39:31,"Adds a test (failing), then fixes the test by handling the case where ""scope"" is not in the params.
",fb04a84e331e6b0a8fd51ed38cd09445af232b31,Fix #306: handle token responses where no scope is provided because it has not changed
3,pull_request_merged,323,idan,oauthlib,ib-lundgren,2015-04-19 14:30:19,Fix #306: handle token responses where no scope is provided because it has not changed,e2b856cf4c837300f8c5ff41fc23a3ffa2c5cfc4,Pull request merge from josephtate/oauthlib:master-fix-306 to idan/oauthlib:master
4,issue_comment,323,idan,oauthlib,josephtate,2015-04-13 08:42:33,"This pull request fixes #296, #306, and (IMO) supercedes #297 and #307. It also merges cleanly with my #322.
",,
5,issue_comment,323,idan,oauthlib,ib-lundgren,2015-04-19 14:30:15,"Looks good to me :) Cheers!
",,
6,issue_comment,323,idan,oauthlib,jonnor,2015-05-30 22:14:50,"Is there a release with this fix in? Or a workaround available?
",,
7,issue_comment,323,idan,oauthlib,josephtate,2015-05-31 17:50:48,"The fix is in the git master branch. You can check it out and use it
directly with pip. Unfortunately it has not been released yet.

On Sat, May 30, 2015, 6:14 PM Jon Nordby notifications@github.com wrote:

> Is there a release with this fix in? Or a workaround available?
> 
> —
> Reply to this email directly or view it on GitHub
> https://github.com/idan/oauthlib/pull/323#issuecomment-107094554.
",,
8,pull_request_commit,323,idan,oauthlib,josephtate,2015-02-27 07:06:02,add failing test,281e2773b18051b0091a62780c0387a98c99660a,
9,pull_request_commit,323,idan,oauthlib,josephtate,2015-02-27 07:06:37,Fix handling of optional scope params in response when the scope doesn't change. Fixes #306,fb04a84e331e6b0a8fd51ed38cd09445af232b31,
0,issue_title,325,idan,oauthlib,djmitche,2015-02-27 20:19:04,,start issue,Fix documentation for token_generator signature
1,issue_closed,325,idan,oauthlib,thedrow,2015-07-19 08:33:37,,closed issue,Fix documentation for token_generator signature
2,pull_request_title,325,idan,oauthlib,djmitche,2015-02-27 20:19:04,,db12b04e666927786ca8c6459ce1063d6c0d7ec3,Fix documentation for token_generator signature
3,pull_request_merged,325,idan,oauthlib,thedrow,2015-07-19 08:33:37,Fix documentation for token_generator signature,4ad959622584fe13e91688a19d8bcb18a4699f90,Pull request merge from djmitche/oauthlib:token_generator_fix to idan/oauthlib:master
4,pull_request_commit,325,idan,oauthlib,djmitche,2015-02-27 20:18:51,Fix documentation for token_generator signature,db12b04e666927786ca8c6459ce1063d6c0d7ec3,
