,rectype,issueid,project_owner,project_name,actor,time,text,action,title
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,135,nilearn,nilearn,rphlypo,2013-11-21 12:30:48,"I would suggest, as per http://matplotlib.org/faq/usage_faq.html#coding-styles to call

```
import matplotlib.pyplot as plt
```

rather than the current 

```
import pylab as pl
```

as it appears on, e.g., http://nilearn.github.io/auto_examples/plot_canica_resting_state.html
",start issue,[documentation] matplotlib conventions
2,issue_closed,135,nilearn,nilearn,GaelVaroquaux,2013-11-22 17:17:38,,closed issue,[documentation] matplotlib conventions
3,issue_comment,135,nilearn,nilearn,GaelVaroquaux,2013-11-21 16:36:53,"Ronald, do you think that you can take care of that, please?
",,
4,issue_comment,135,nilearn,nilearn,GaelVaroquaux,2013-11-22 17:17:38,"Done!
",,
5,issue_comment,135,nilearn,nilearn,rphlypo,2013-11-21 16:50:06,"Ok, I am on it
",,
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,136,nilearn,nilearn,rphlypo,2013-11-21 12:41:04,"It seems as if the module `nilearn.decomposition` has remained undocumented, both in the _reference guide_ http://nilearn.github.io/modules/reference.html as in the _user guide_ http://nilearn.github.io/user_guide.html (referencing the `FastICA` function from the `scikit-learn.decomposition` module here but not `CanICA`)
",start issue,[documentation] module `̀nilearn.decomposition` 
2,issue_closed,136,nilearn,nilearn,GaelVaroquaux,2013-11-22 14:21:47,,closed issue,[documentation] module `̀nilearn.decomposition` 
3,issue_comment,136,nilearn,nilearn,GaelVaroquaux,2013-11-22 14:21:47,"Fixed. Thanks for reporting.
",,
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,137,nilearn,nilearn,GaelVaroquaux,2013-11-21 14:20:09,"It is not pointed out that it is a list of csv files, and that the list should be ordered to match the order of the list of niimgs.

As well as the smoothing_fwhm and the t_r and low_pass, high_pass.
",start issue,The confounds attribute should be documented better
2,issue_closed,137,nilearn,nilearn,GaelVaroquaux,2015-07-13 09:54:02,,closed issue,The confounds attribute should be documented better
3,issue_comment,137,nilearn,nilearn,GaelVaroquaux,2015-07-13 09:54:02,"I think that you are right, and that this issue has been fixed since then. 

I am closing it. Thanks a lot for checking things.
",,
4,issue_comment,137,nilearn,nilearn,juhuntenburg,2015-07-13 09:51:18,"Does this refer to the reference doc or user guide?

The reference doc says:
""confounds: list of confounds, optional :
    List of confounds (2D arrays or filenames pointing to CSV files). Must be of same length than imgs_list.""

So is it already solved or should the ordering be pointed out specifically?
",,
5,issue_comment,137,nilearn,nilearn,banilo,2015-07-13 14:20:30,"I agree. People have repeatedly asked me how the confound removal does work
exactly statistics-wise.

2015-07-13 11:54 GMT+02:00 Gael Varoquaux notifications@github.com:

> I think that you are right, and that this issue has been fixed since then.
> 
> I am closing it. Thanks a lot for checking things.
> 
> —
> Reply to this email directly or view it on GitHub
> https://github.com/nilearn/nilearn/issues/137#issuecomment-120877002.

## 

Viele Grüße,
Danilo
",,
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,131,nilearn,nilearn,GaelVaroquaux,2013-11-14 09:58:32,,start issue,Try to avoid memory duplication
2,issue_closed,131,nilearn,nilearn,GaelVaroquaux,2013-11-20 05:46:24,,closed issue,Try to avoid memory duplication
3,pull_request_title,131,nilearn,nilearn,GaelVaroquaux,2013-11-14 09:58:32,,5f5108f94f7dbbcc8ad9042a705bb35afc0b5bad,Try to avoid memory duplication
4,issue_comment,131,nilearn,nilearn,GaelVaroquaux,2013-11-19 22:29:13,"I want to merge this branch. Any comments, @AlexandreAbraham  ?
",,
5,issue_comment,131,nilearn,nilearn,GaelVaroquaux,2013-11-20 05:46:24,"Thanks for your review! Merging
",,
6,issue_comment,131,nilearn,nilearn,AlexandreAbraham,2013-11-19 23:39:10,"+1 for merging. I thought I commented this one. I have tested the gzip monkey patch and the improvement is impressive.
",,
7,pull_request_commit,131,nilearn,nilearn,GaelVaroquaux,2013-11-14 09:57:53,Try to avoid memory duplication,98da0082790b51e0782e9e63a6aab94a501e7908,
8,pull_request_commit,131,nilearn,nilearn,GaelVaroquaux,2013-11-14 10:00:16,"MISC: be future-proof with nibabel

We are accessing a private attribute of nibabel",33eec2f4d253ee3aa4830b2751ca772454afb4c6,
9,pull_request_commit,131,nilearn,nilearn,GaelVaroquaux,2013-11-14 10:02:49,Bug in previous commit,02551a8e7fced6cb99224ee2dc885ce40d30873b,
10,pull_request_commit,131,nilearn,nilearn,GaelVaroquaux,2013-11-14 13:21:17,"ENH: MonkeyPatch gzip to have larger chunk size

See discussion in https://github.com/nipy/nibabel/issues/209",5f5108f94f7dbbcc8ad9042a705bb35afc0b5bad,
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
