"rectype","issueid","project_owner","project_name","actor","time","text","action","title"
"issue_title","1146","nilearn","nilearn","dohmatob","2016-06-23 09:11:38","Fixes issue #145 (see description in issue).
","start issue","[WIP] NEWFEATURE: added juelich atlas loader"
"pull_request_title","1146","nilearn","nilearn","dohmatob","2016-06-23 09:11:38","Fixes issue #145 (see description in issue).
","cf7de52299038ebbb9075a063ec0dd6d47fcbd81","[WIP] NEWFEATURE: added juelich atlas loader"
"issue_comment","1146","nilearn","nilearn","AlexandreAbraham","2016-06-23 09:17:06","The code looks like the one used to fetch harvard_oxford. Isn't there come factoriation to do here?
","",""
"pull_request_commit_comment","1146","nilearn","nilearn","mrahim","2016-06-23 09:24:07","You mean `fetch_atlas_juelich_histological` ?
","cf7de52299038ebbb9075a063ec0dd6d47fcbd81","(None, '', u'nilearn/datasets/atlas.py')"
"pull_request_commit_comment","1146","nilearn","nilearn","GaelVaroquaux","2016-06-23 09:28:16","Are you saying that FSL is necessary to get this data? I don't think that this is something that we can do.
","cf7de52299038ebbb9075a063ec0dd6d47fcbd81","(None, '', u'nilearn/datasets/atlas.py')"
"pull_request_commit_comment","1146","nilearn","nilearn","GaelVaroquaux","2016-06-23 09:34:39","Is it not possible to download this atlas from Internet?
","cf7de52299038ebbb9075a063ec0dd6d47fcbd81","(None, '', u'nilearn/datasets/atlas.py')"
"pull_request_commit_comment","1146","nilearn","nilearn","AlexandreAbraham","2016-06-23 09:37:39","I think that this is the same problem as Harvard Oxford. It is only shipped with FSL and we have to either to download the whole bundle of FSL data or host it ourselves on NITRC.
","cf7de52299038ebbb9075a063ec0dd6d47fcbd81","(None, '', u'nilearn/datasets/atlas.py')"
"pull_request_commit_comment","1146","nilearn","nilearn","GaelVaroquaux","2016-06-23 09:40:42","> I think that this is the same problem as Harvard Oxford. It is only
> shipped with FSL and we have to either to download the whole bundle of
> FSL data or host it ourselves on NITRC.

We solved it for Harvard Oxford by hosting the atlas.

Can we legally do that for Julish? Maybe @banilo knows?
","cf7de52299038ebbb9075a063ec0dd6d47fcbd81","(None, '', u'nilearn/datasets/atlas.py')"
"pull_request_commit_comment","1146","nilearn","nilearn","dohmatob","2016-06-23 10:22:27","Yeah, i was thinking of asking @banilo for the url. I could'nt find one. BTW, this is WIP...
","cf7de52299038ebbb9075a063ec0dd6d47fcbd81","(None, '', u'nilearn/datasets/atlas.py')"
"pull_request_commit_comment","1146","nilearn","nilearn","bthirion","2016-06-23 10:29:13","I don't know whether this is related to the SPM toolbox released by Julich.
Maybe there is also some information on licensing there.

http://www.fz-juelich.de/SharedDocs/Downloads/INM/INM-1/DE/Toolbox/Toolbox_22c.html;jsessionid=5FA071E64571794B894853F6D457F67A?nn=1090980
","cf7de52299038ebbb9075a063ec0dd6d47fcbd81","(None, '', u'nilearn/datasets/atlas.py')"
"pull_request_commit_comment","1146","nilearn","nilearn","dohmatob","2016-06-23 12:15:45","Ya it's related. Saw that too. That's the SPM pluggin for exploring the
atlases. What we really need are the atlases themselves.

On Thu, Jun 23, 2016 at 12:29 PM, bthirion notifications@github.com wrote:

> In nilearn/datasets/atlas.py
> https://github.com/nilearn/nilearn/pull/1146#discussion_r68211338:
> 
> > -        raise ValueError(""Invalid atlas name: {0}. Please chose an atlas ""
> > -                         ""among:\n{1}"".format(atlas_name,
> > -                                              '\n'.join(atlas_items)))
> >   +
> > -    # For practical reasons, we mimic the FSL data directory here.
> > -    dataset_name = 'fsl'
> > -    # Environment variables
> > -    default_paths = []
> > -    for env_var in ['FSL_DIR', 'FSLDIR']:
> > -        path = os.getenv(env_var)
> > -        if path is not None:
> > -            default_paths.extend(path.split(':'))
> > -    if len(default_paths) == 0:
> > -        raise ValueError(""Please export FSL_DIR or FSLDIR in your environ.""
> > -                         "" This can be done by sourcing the fsl.sh ""
> > -                         ""configuration file, for example."")
> 
> I don't know whether this is related to the SPM toolbox released by
> Julich. Maybe there is also some information on licensing there.
> http://www.fz-juelich.de/SharedDocs/Downloads/INM/INM-1/DE/Toolbox/Toolbox_22c.html;jsessionid=5FA071E64571794B894853F6D457F67A?nn=1090980
> 
> —
> You are receiving this because you authored the thread.
> Reply to this email directly, view it on GitHub
> https://github.com/nilearn/nilearn/pull/1146/files/527f4be282bb205d8b36a5befde1974c86b70c4a#r68211338,
> or mute the thread
> https://github.com/notifications/unsubscribe/AAms1Gwp9KSuujFuIELJSqL7T7gR_gw4ks5qOl_6gaJpZM4I8mip
> .

## 

Elvis Dohmatob,
_sent from my  potato..._
http://dohmatob.blogspot.fr/, https://team.inria.fr/parietal/elvis/,
https://github.com/dohmatob
","cf7de52299038ebbb9075a063ec0dd6d47fcbd81","(None, '', u'nilearn/datasets/atlas.py')"
"pull_request_commit_comment","1146","nilearn","nilearn","bthirion","2016-06-23 16:07:14","> Ya it's related. Saw that too. That's the SPM pluggin for exploring 
> the atlases. What we really need are the atlases themselves.
> 
> Yes, but the toolbox ships an up-to-date version of the atlas I think. 
> Maybe there is also some info on licensing.
","cf7de52299038ebbb9075a063ec0dd6d47fcbd81","(None, '', u'nilearn/datasets/atlas.py')"
"pull_request_commit","1146","nilearn","nilearn","dohmatob","2016-06-23 09:06:10","NEWFEATURE: added juelich atlas loader","a5889871f17c0659a5f3545a0df7ed5e8447a27a",""
"pull_request_commit","1146","nilearn","nilearn","dohmatob","2016-06-23 14:06:11","REFACTOR: refactored code common to harvard & juelich atlases","cf7de52299038ebbb9075a063ec0dd6d47fcbd81",""
