"rectype","issueid","project_owner","project_name","actor","time","text","action","title"
"issue_title","234","pycqa","astroid","pylint-bot","2015-10-29 15:38:22","Originally reported by: **BitBucket: [ceridwenv](http://bitbucket.org/ceridwenv), GitHub: @ceridwen**

---

Since I reworked the code for buiding ASTs from objects, the parent of the node corresponding to None is now an Assign node rather than the builtins module directly, which causes the second of the following asserts to fail.

``` python
    def assert_classes_equal(self, cls, other):
        self.assertEqual(cls.name, other.name)
        self.assertEqual(cls.parent, other.parent)
        self.assertEqual(cls.qname(), other.qname())
```

Since nodes will no longer hold their parents after the zipper patch, this test needs to be changed anyway.  This may need to be part of a more comprehensive change aimed at these temporary inference objects, since at the moment a ClassDef node that isn't an actual child of a module won't be able to calculate a qname at all, but for now I think removing the parent check is probably best since I'm going to have to revisit it anyway.

---
- Bitbucket: https://bitbucket.org/logilab/astroid/issue/234
","start issue","[modular_locals bugs] unittest_helpers, test_object_type"
"issue_closed","234","pycqa","astroid","pylint-bot","2015-12-09 05:55:34","","closed issue","[modular_locals bugs] unittest_helpers, test_object_type"
"issue_comment","234","pycqa","astroid","pylint-bot","2015-10-29 14:45:15","_Original comment by_ **Claudiu Popa (BitBucket: [PCManticore](http://bitbucket.org/PCManticore), GitHub: @PCManticore)**:

---

What do you mean that nodes will no longer hold their parents after the zipper patch, you mean that the parent attribute will not exist anymore? 
","",""
"issue_comment","234","pycqa","astroid","pylint-bot","2015-10-29 14:46:38","_Original comment by_ **BitBucket: [ceridwenv](http://bitbucket.org/ceridwenv), GitHub: @ceridwen**:

---

Yes.
","",""
"issue_comment","234","pycqa","astroid","pylint-bot","2015-10-29 14:48:38","_Original comment by_ **Claudiu Popa (BitBucket: [PCManticore](http://bitbucket.org/PCManticore), GitHub: @PCManticore)**:

---

Why? That's definitely not ideal, since it leads to a lot of breaking in the API. Wasn't the discussion about providing a property which does an underlying up() call?
","",""
"issue_comment","234","pycqa","astroid","pylint-bot","2015-10-29 14:59:13","_Original comment by_ **BitBucket: [ceridwenv](http://bitbucket.org/ceridwenv), GitHub: @ceridwen**:

---

To clarify my point: there _will_ be a parent property that does exactly that for nodes that are children of a parent node.  The problem is specifically limited to nodes that are created using helpers._build_proxy_class() or similar code.  At the moment, it's done like this:

``` python
def _build_proxy_class(cls_name, builtins):
    return nodes.ClassDef(name=cls_name, parent=builtins)
```

This creates a node with a reference to its parent but that's not a child of any other node at all.  With the zipper patch, parent will become a property and a node that's not the child of anything won't _have_ a parent.  My suggested solution, without having traced the use of nodes created by _build_proxy_class or similar code, is to create a special proxy object that has only the attributes that are being created in _build_proxy_class, since the ClassDef node that it's currently generating doesn't have most of the attributes of a real ClassDef node anyway.  If it's essential that it be a real ClassDef node, the only way to do it will be to be to change the parent too.
","",""
"issue_comment","234","pycqa","astroid","pylint-bot","2015-10-29 15:10:24","_Original comment by_ **Sylvain Thénault (BitBucket: [sthenault](http://bitbucket.org/sthenault), GitHub: @sthenault?)**:

---

I don't know if that's essential, but it seems important that nodes created
from living object behave like any others so they have not te be specially
handled in pylint. In the case of ""fake"" ClassDefs that are injected in the
builtin module, it seems right to me that their parent is the 'builtin'
module. That being said, I've to admit I've not closely enough followed the
zipper thing to have a stronger opinion.
","",""
"issue_comment","234","pycqa","astroid","pylint-bot","2015-10-29 16:16:19","_Original comment by_ **BitBucket: [ceridwenv](http://bitbucket.org/ceridwenv), GitHub: @ceridwen**:

---

I spent considerable effort in the raw_building changes to make sure the nodes built from live objects are the same as nodes constructed by using the builtin parser and then converting to an astroid AST.  I'm reasonably sure that the ASTs it makes now are accurate than before, and it's certainly true that I fixed bugs and corner cases where I know it wasn't working right: for instance, it crashed on most Python 3 standard library modules before, but now it doesn't.  The AST for the node for None in builtins is now this:

``` python
      Assign(
         targets=[AssignName(name='None')],
         value=Singleton(value=None)),
```

The Assign node is a child of the builtins Module node.

On this test, replacing parent with root() fixes the second assert but not the third.  This isn't really surprising to me:

``` python
>>> None.__qualname__
Traceback (most recent call last):
  File ""<stdin>"", line 1, in <module>
AttributeError: 'NoneType' object has no attribute '__qualname__'
```

What is object_type() used for?  This test is checking that builtin types are (very) loosely the same as stuff made by object_type, but by making raw_building more accurate I also made it so that object_type's output is no longer the same.
","",""
"issue_comment","234","pycqa","astroid","pylint-bot","2015-10-29 16:32:01","_Original comment by_ **Claudiu Popa (BitBucket: [PCManticore](http://bitbucket.org/PCManticore), GitHub: @PCManticore)**:

---

object_type is used to implement the `type` builtin, which means that it's used for inferring type calls, as well as used in a couple of other places in the inference.  

The tests verifies some assumption about what type(obj) will return, by verifying that they are roughly similar.  Now, not all capabilities are one to one mappings for their counterpart in Python, which is the case for qname, even though it None doesn't have `__qualname__`, we want to have a sanctioned way of retrieving the entire path to that object, which qname already does for us, so in this case I'm not sure we should remove it.

Another thing with the AST of None, I think it's not strictly the same as what would have happen if it where in pure Python, at least on Python 3 though, where you can't assign these names (None, True, False). This will cause problems for instance when trying to add a check in Python 2, in Pylint, for verifying that they are rebound to other objects, since now you don't know if they were written like this in the source code or if that's something that the underlying library does. I think for these objects (None, True, False, are there any other singleton objects) we should find another way to represent the AST. Not sure what though, maybe introducing another node, that represents a symbolic creation?
","",""
"issue_comment","234","pycqa","astroid","pylint-bot","2015-10-29 17:00:31","_Original comment by_ **BitBucket: [ceridwenv](http://bitbucket.org/ceridwenv), GitHub: @ceridwen**:

---

Thanks.  Maybe instead of my asking and you replying here where no one will look for it, maybe I could just ask you to drop a quick docstring in the appropriate function?

I'm not sure I understand your comments about Python 2/3 and Pylint.  On Python 2, you _can_ assign to these special names, it's just a very bad idea.  Does Pylint not currently complain about this?  On Python 3, these are keywords so you can't assign to them.

I'm open to considering a different representation, but I'm not sure what either.  The singletons I know about are True, False, None, NotImplemented, and Ellipsis, which is special because it has its own syntactic form.  That said, if we're talking about special representations, we should probably also include GeneratorType, which is currently being inserted into the builtins module by hand, and ask if there are any other types that need handling. 
","",""
