"rectype","issueid","project_owner","project_name","actor","time","text","action","title"
"issue_title","65","idan","oauthlib","swsnider","2012-11-09 08:14:00","The request object now contains a 'realm' parameter, but without this PR, the parameter is always None, even when require_realm is set.
","start issue","Correct a small oversight in the Server code."
"issue_closed","65","idan","oauthlib","ib-lundgren","2012-11-09 18:23:57","","closed issue","Correct a small oversight in the Server code."
"pull_request_title","65","idan","oauthlib","swsnider","2012-11-09 08:14:00","The request object now contains a 'realm' parameter, but without this PR, the parameter is always None, even when require_realm is set.
","76bc671637e65a87a81b7f95f256adec2e4fdfc4","Correct a small oversight in the Server code."
"pull_request_merged","65","idan","oauthlib","ib-lundgren","2012-11-09 18:23:57","Correct a small oversight in the Server code.","0e068ecb08de2ce1df7206b48b7dd42bc1ed7cf1","Pull request merge from Unknown:master to idan/oauthlib:master"
"issue_comment","65","idan","oauthlib","ib-lundgren","2012-11-09 09:03:13","Great work! Can't test it myself atm but looks alright to merge. Fancy adding yourself to the AUTHORS file?
","",""
"issue_comment","65","idan","oauthlib","swsnider","2012-11-09 17:05:22","If you're willing to believe me, all tests passed when I ran make test on my computer :) 
","",""
"issue_comment","65","idan","oauthlib","ib-lundgren","2012-11-09 17:10:12","Sure do. I've not merged simply because I thought I'd let you add yourself
to authors first :) having after work beer atm, will merge in a bit...
On Nov 9, 2012 6:05 PM, ""Silas Snider"" notifications@github.com wrote:

> If you're willing to believe me, all tests passed when I ran make test on
> my computer :)
> 
> —
> Reply to this email directly or view it on GitHubhttps://github.com/idan/oauthlib/pull/65#issuecomment-10236588.
","",""
"issue_comment","65","idan","oauthlib","ib-lundgren","2012-11-09 18:23:52","Looking forward to next PR ;)
","",""
"pull_request_commit","65","idan","oauthlib","swsnider","2012-11-09 08:00:27","change returned request object so that it contains the realm paramter if one was passed in.","2d9a1cf4e72872dd5d574d6c712f9b8720bb4ffc",""
"pull_request_commit","65","idan","oauthlib","swsnider","2012-11-09 08:04:00","clarify that only the Authorization: header can contain the realm parameter.","4eb0c575b62e43e368671e1e52122afdfd80df10",""
"pull_request_commit","65","idan","oauthlib","swsnider","2012-11-09 08:12:39","Correct typo that set the default value of with_realm. This was caught by the test also added in this commit","d30cbfa0a528d6b69de530cc259fa44b0ad653be",""
"pull_request_commit","65","idan","oauthlib","swsnider","2012-11-09 17:04:25","adding myself to AUTHORS as suggested by idan.","76bc671637e65a87a81b7f95f256adec2e4fdfc4",""
