"rectype","issueid","project_owner","project_name","actor","time","text","action","title"
"issue_title","166","idan","oauthlib","synasius","2013-05-29 12:32:17","Proposal to solve Issue #162
","start issue","Request parameter error"
"issue_closed","166","idan","oauthlib","ib-lundgren","2013-05-29 13:05:24","","closed issue","Request parameter error"
"pull_request_title","166","idan","oauthlib","synasius","2013-05-29 12:32:17","Proposal to solve Issue #162
","a9299988ba65287d962e5d6d67eb27ea39af2991","Request parameter error"
"pull_request_merged","166","idan","oauthlib","ib-lundgren","2013-05-29 13:05:24","Request parameter error","d3a77dc79fdcd7c665fcf66186f732fc836c70de","Pull request merge from synasius/oauthlib:request-param-error to idan/oauthlib:master"
"issue_comment","166","idan","oauthlib","ib-lundgren","2013-05-29 13:05:17","Wow lot's of changes, nice work tracking them all down. Thanks for the doc changes too =)

I'm currently working on moving the django decorator into its own django extension library and ran into this redirect uri issues literally minutes ago. https://github.com/ib-lundgren/django-oauthlib/blob/master/django_oauthlib/views.py#L66. 
","",""
"issue_comment","166","idan","oauthlib","ib-lundgren","2013-05-29 13:19:12","Forgot to tell you on this one, for next PR please add yourself to AUTHORS =)
","",""
"issue_comment","166","idan","oauthlib","synasius","2013-05-29 13:37:09","Ok!  :) And thanks for merging!

By the way I have seen your new https://github.com/ib-lundgren/django-oauthlib project.
We are on a similar project started right after DjangoConEU: https://github.com/evonove/django-oauth-toolkit
Our goal is to provide a simple Django app that helps developer to add oauth2 and oauth1 support in their projects. We use oauthlib in the backend of course!

Project is under active development and we planned to get these features at minimum:
- oauth2 provider supporting all the standard workflows
- oauth2 client facilities
  If you are interested we would be happy to get you involved :-) 
","",""
"issue_comment","166","idan","oauthlib","ib-lundgren","2013-05-29 13:47:31","Ah cool. Sounds exactly what I had in mind, minus the client bits as I
think it would be better to focus solely on creating a great provider
extension/app.

I've not done very much yet, only begun yesterday and most time was spent
getting random project structure setup. Thought I'd do it mainly to learn
about django and see if it caught any traction but we should definitely see
if we can merge our work. Fancy dropping into irc? #oauthlib on freenode.

On Wed, May 29, 2013 at 2:37 PM, Federico Frenguelli <
notifications@github.com> wrote:

> Ok! :) And thanks for merging!
> 
> By the way I have seen your new
> https://github.com/ib-lundgren/django-oauthlib project.
> We are on a similar project started right after DjangoConEU:
> https://github.com/evonove/django-oauth-toolkit
> Our goal is to provide a simple Django app that helps developer to add
> oauth2 and oauth1 support in their projects. We use oauthlib in the backend
> of course!
> 
> Project is under active development and we planned to get these features
> at minimum:
> - oauth2 provider supporting all the standard workflows
> - oauth2 client facilities If you are interested we would be happy to
>   get you involved :-)
> 
> —
> Reply to this email directly or view it on GitHubhttps://github.com/idan/oauthlib/pull/166#issuecomment-18616530
> .
","",""
"pull_request_commit","166","idan","oauthlib","synasius","2013-05-29 12:05:57","Add request parameters to error object","4cdceb0bb6a36fb1387c400db6dd24b442535c3c",""
"pull_request_commit","166","idan","oauthlib","synasius","2013-05-29 11:00:39","Fixed docstrings","20eb31952ecf858cf7ee395fc7749419f919f3c2",""
"pull_request_commit","166","idan","oauthlib","synasius","2013-05-29 12:29:50","Add request param on errors raise where request is available","a9299988ba65287d962e5d6d67eb27ea39af2991",""
