"rectype","issueid","project_owner","project_name","actor","time","text","action","title"
"issue_title","253","aio-libs","aioredis","popravich","2017-06-21 19:24:41","","start issue","update dependencies"
"issue_closed","253","aio-libs","aioredis","popravich","2017-06-21 19:25:06","","closed issue","update dependencies"
"pull_request_title","253","aio-libs","aioredis","popravich","2017-06-21 19:24:41","","69ac8202eb52f652c68e3994231cf1b40864730d","update dependencies"
"pull_request_merged","253","aio-libs","aioredis","popravich","2017-06-21 19:25:06","update dependencies","0f73783b8145616a297f11e842ebafaff8b429e9","Pull request merge from aio-libs/aioredis:pyup to aio-libs/aioredis:master"
"issue_comment","253","aio-libs","aioredis","codecov[bot]","2017-06-21 19:24:48","# [Codecov](https://codecov.io/gh/aio-libs/aioredis/pull/253?src=pr&el=h1) Report
> Merging [#253](https://codecov.io/gh/aio-libs/aioredis/pull/253?src=pr&el=desc) into [master](https://codecov.io/gh/aio-libs/aioredis/commit/8e5efcf2eca1b1c691c37bdcd46a1aca70204ae7?src=pr&el=desc) will **decrease** coverage by `0.01%`.
> The diff coverage is `n/a`.

[![Impacted file tree graph](https://codecov.io/gh/aio-libs/aioredis/pull/253/graphs/tree.svg?src=pr&token=THCDhqngRB&width=650&height=150)](https://codecov.io/gh/aio-libs/aioredis/pull/253?src=pr&el=tree)

```diff
@@            Coverage Diff             @@
##           master     #253      +/-   ##
==========================================
- Coverage   96.93%   96.92%   -0.02%     
==========================================
  Files          57       57              
  Lines        7449     7449              
  Branches      587      587              
==========================================
- Hits         7221     7220       -1     
- Misses        169      170       +1     
  Partials       59       59
```


| [Impacted Files](https://codecov.io/gh/aio-libs/aioredis/pull/253?src=pr&el=tree) | Coverage Δ | |
|---|---|---|
| [tests/sentinel\_failover\_test.py](https://codecov.io/gh/aio-libs/aioredis/pull/253?src=pr&el=tree#diff-dGVzdHMvc2VudGluZWxfZmFpbG92ZXJfdGVzdC5weQ==) | `87.96% <0%> (-0.76%)` | :arrow_down: |

------

[Continue to review full report at Codecov](https://codecov.io/gh/aio-libs/aioredis/pull/253?src=pr&el=continue).
> **Legend** - [Click here to learn more](https://docs.codecov.io/docs/codecov-delta)
> `Δ = absolute <relative> (impact)`, `ø = not affected`, `? = missing data`
> Powered by [Codecov](https://codecov.io/gh/aio-libs/aioredis/pull/253?src=pr&el=footer). Last update [8e5efcf...69ac820](https://codecov.io/gh/aio-libs/aioredis/pull/253?src=pr&el=lastupdated). Read the [comment docs](https://docs.codecov.io/docs/pull-request-comments).
","",""
"pull_request_commit","253","aio-libs","aioredis","pyup-bot","2017-06-21 09:28:44","Update sphinx from 1.5.6 to 1.6.2","4662cd99d37185397bc57810dfe6d4ba44a20dab",""
"pull_request_commit","253","aio-libs","aioredis","pyup-bot","2017-06-21 09:31:03","Update pytest-xdist from 1.16.0 to 1.17.1","635527092d05f18cbf12a014852c5d45e12f9ebb",""
"pull_request_commit","253","aio-libs","aioredis","pyup-bot","2017-06-21 09:31:11","Update pytest from 3.1.0 to 3.1.2","9bf35eb53bec441780a0773afbf67d02a812c901",""
"pull_request_commit","253","aio-libs","aioredis","popravich","2017-06-21 14:32:21","Merge pull request #250 from aio-libs/pyup-update-sphinx-1.5.6-to-1.6.2

Update sphinx to 1.6.2","d338eb1e5e8357a9877986d7133b144bc627e48a",""
"pull_request_commit","253","aio-libs","aioredis","popravich","2017-06-21 14:32:37","Merge pull request #251 from aio-libs/pyup-update-pytest-xdist-1.16.0-to-1.17.1

Update pytest-xdist to 1.17.1","38b0c77c0aa902f6d1943360302f7ef8839a8b92",""
"pull_request_commit","253","aio-libs","aioredis","popravich","2017-06-21 14:33:02","Merge pull request #252 from aio-libs/pyup-update-pytest-3.1.0-to-3.1.2

Update pytest to 3.1.2","7d685e4ee538041066b3194a14dd6431dd42a654",""
"pull_request_commit","253","aio-libs","aioredis","popravich","2017-06-21 19:15:19","update spelling wordlist","69ac8202eb52f652c68e3994231cf1b40864730d",""
