,rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code,formatted_time
1420,commit_messages,,nilearn,nilearn,lesteve,2015-09-22 07:47:39,"MAINT use python 1.8.2 instead of 1.8.1 in Travis

numpy 1.8.1 seems to be missing a dependency on libgfortran in conda",3b9dde25d6a7c56e3cfda379e66694aef44228f4,,"api.github.com,git_clone","[u'["".travis.yml""]']",False,[],[],[],[],2015-09-22
2621,commit_messages,,nilearn,nilearn,sb238920@is223297.intra.cea.fr,2015-09-21 15:37:09,added comment on classif performance,6d3b6eb5a06ab747ea669225d44016c0bec79c72,,"api.github.com,git_clone","[u'[""examples/connectivity/plot_connectivity_measures.py""]']",False,[],[],[],[],2015-09-21
3331,commit_messages,,nilearn,nilearn,sb238920@is223297.intra.cea.fr,2015-09-21 15:23:07,renaming and doc cosmetics,8add7c79ecdaf211859731d097efcd98ec7faf88,,"api.github.com,git_clone","[u'[""nilearn/connectivity/connectivity_matrices.py"", ""nilearn/connectivity/matrix_operations.py"", ""nilearn/connectivity/tests/test_matrix_operations.py"", ""nilearn/connectivity/tests/test_connectivity_matrices.py"", ""nilearn/connectivity/__init__.py""]']",False,[],[],[],[],2015-09-21
4918,commit_messages,,nilearn,nilearn,sb238920@is223297.intra.cea.fr,2015-09-22 09:35:15,Merge branch 'master' into tangent_classif,cc07ca866ea71bafc4db4e865166f34c935f8e93,,"api.github.com,git_clone","[u'["".travis.yml""]']",False,[],[],[],[],2015-09-22
5669,commit_messages,,nilearn,nilearn,sb238920@is223297.intra.cea.fr,2015-09-21 15:14:16,reduced subjects number and measures,eb6d3e371a623a96303cbeef54c131b10ca3c3a0,,"api.github.com,git_clone","[u'[""examples/connectivity/plot_connectivity_measures.py""]']",False,[],[],[],[],2015-09-21
5874,commit_messages,,nilearn,nilearn,sb238920@is223297.intra.cea.fr,2015-09-22 12:11:49,updated doc,f3e7fd0d14bc8ffe8340d6a982e654b92c8c592c,,"api.github.com,git_clone","[u'[""doc/modules/reference.rst""]']",False,[],[],[],[],2015-09-22
9373,pull_request_commit,677.0,nilearn,nilearn,sb238920@is223297.intra.cea.fr,2015-09-21 15:14:16,reduced subjects number and measures,eb6d3e371a623a96303cbeef54c131b10ca3c3a0,,api.github.com,,False,[],[],[],[],2015-09-21
9374,pull_request_commit,677.0,nilearn,nilearn,sb238920@is223297.intra.cea.fr,2015-09-21 15:23:07,renaming and doc cosmetics,8add7c79ecdaf211859731d097efcd98ec7faf88,,api.github.com,,False,[],[],[],[],2015-09-21
9375,pull_request_commit,677.0,nilearn,nilearn,sb238920@is223297.intra.cea.fr,2015-09-21 15:37:09,added comment on classif performance,6d3b6eb5a06ab747ea669225d44016c0bec79c72,,api.github.com,,False,[],[],[],[],2015-09-21
9376,pull_request_commit,677.0,nilearn,nilearn,sb238920@is223297.intra.cea.fr,2015-09-22 09:35:15,Merge branch 'master' into tangent_classif,cc07ca866ea71bafc4db4e865166f34c935f8e93,,api.github.com,,False,[],[],[],[],2015-09-22
9377,pull_request_commit,677.0,nilearn,nilearn,sb238920@is223297.intra.cea.fr,2015-09-22 12:11:49,updated doc,f3e7fd0d14bc8ffe8340d6a982e654b92c8c592c,,api.github.com,,False,[],[],[],[],2015-09-22
