,rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code,formatted_time
63,commit_messages,,nilearn,nilearn,DimitriPapadopoulos,2015-10-05 14:57:56,Typo,027f62f68b7ba8dc88a26383fb915e3045d34273,,"api.github.com,git_clone","[u'[""nilearn/datasets/description/brainomics_localizer.rst""]']",False,[],[],[],[],2015-10-05
550,commit_messages,,nilearn,nilearn,sb238920@is223297.intra.cea.fr,2015-10-06 15:43:53,Merge branch 'master' into tangent_classif,16da5795189cc99e2cedc3c46e9a9104da2c97ed,,"api.github.com,git_clone","[u'[""nilearn/datasets/description/brainomics_localizer.rst""]']",False,[],[],[],[],2015-10-06
663,commit_messages,,nilearn,nilearn,KamalakerDadi,2015-10-06 08:12:20,Addressed comments related to floating error problems.,1ba29d6a9f7cb786f1b1227ed927a13964fa3142,,"api.github.com,git_clone","[u'[""nilearn/plotting/find_cuts.py"", ""nilearn/plotting/tests/test_find_cuts.py""]']",False,[],[],[],[],2015-10-06
1579,commit_messages,,nilearn,nilearn,GaelVaroquaux,2015-10-05 14:59:19,"Merge pull request #787 from DimitriPapadopoulos/patch-1

Typo",427feb8ffb3201c80c6704103db61fcaaab7404e,,"api.github.com,git_clone","[u'[""nilearn/datasets/description/brainomics_localizer.rst""]']",False,[],"[{u'raw': u'#787', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'787', u'']}]",[],[],2015-10-05
2327,commit_messages,,nilearn,nilearn,sb238920@is223297.intra.cea.fr,2015-10-06 15:56:35,tolerance None explained,610a1b53e445d3c2693c6e0cde9bc73b61d0c4f7,,"api.github.com,git_clone","[u'[""nilearn/connectivity/connectivity_matrices.py""]']",False,[],[],[],[],2015-10-06
4232,commit_messages,,nilearn,nilearn,KamalakerDadi,2015-10-06 20:30:39,Addressed changes to Loic comments,b002a9b868baf325eee1fdb5e8bd7154a3cc3194,,"api.github.com,git_clone","[u'[""nilearn/plotting/find_cuts.py"", ""nilearn/plotting/tests/test_find_cuts.py""]']",False,[],[],[],[],2015-10-06
4570,commit_messages,,nilearn,nilearn,GaelVaroquaux,2015-10-07 06:21:26,"Merge pull request #785 from KamalakerDadi/fix_errormessage_cut_coords

Addressing issue to raise error message to input for proper coords",bdfa30170e7343d868da46ce3c015677b6a6be90,,"api.github.com,git_clone","[u'[""nilearn/plotting/find_cuts.py"", ""nilearn/plotting/tests/test_find_cuts.py""]']",False,[],"[{u'raw': u'#785', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'785', u'']}]",[],[],2015-10-07
5159,commit_messages,,nilearn,nilearn,sb238920@is223297.intra.cea.fr,2015-10-06 15:43:23,addressed Loic's comments,d5af4c37893a7ead45a966eb89a3e4018a97e556,,"api.github.com,git_clone","[u'[""nilearn/connectivity/connectivity_matrices.py"", ""nilearn/connectivity/tests/test_connectivity_matrices.py""]']",False,[],[],[],[],2015-10-06
9378,pull_request_commit,677.0,nilearn,nilearn,sb238920@is223297.intra.cea.fr,2015-10-06 15:43:23,addressed Loic's comments,d5af4c37893a7ead45a966eb89a3e4018a97e556,,api.github.com,,False,[],[],[],[],2015-10-06
9379,pull_request_commit,677.0,nilearn,nilearn,sb238920@is223297.intra.cea.fr,2015-10-06 15:43:53,Merge branch 'master' into tangent_classif,16da5795189cc99e2cedc3c46e9a9104da2c97ed,,api.github.com,,False,[],[],[],[],2015-10-06
9380,pull_request_commit,677.0,nilearn,nilearn,sb238920@is223297.intra.cea.fr,2015-10-06 15:56:35,tolerance None explained,610a1b53e445d3c2693c6e0cde9bc73b61d0c4f7,,api.github.com,,False,[],[],[],[],2015-10-06
9710,pull_request_commit,785.0,nilearn,nilearn,KamalakerDadi,2015-10-06 08:12:20,Addressed comments related to floating error problems.,1ba29d6a9f7cb786f1b1227ed927a13964fa3142,,api.github.com,,False,[],[],[],[],2015-10-06
9711,pull_request_commit,785.0,nilearn,nilearn,KamalakerDadi,2015-10-06 20:30:39,Addressed changes to Loic comments,b002a9b868baf325eee1fdb5e8bd7154a3cc3194,,api.github.com,,False,[],[],[],[],2015-10-06
9712,pull_request_commit,787.0,nilearn,nilearn,DimitriPapadopoulos,2015-10-05 14:57:56,Typo,027f62f68b7ba8dc88a26383fb915e3045d34273,,api.github.com,,False,[],[],[],[],2015-10-05
