,rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code,formatted_time
36,commit_messages,,nilearn,nilearn,pgervais,2013-05-22 11:29:04,"""smooth"" renamed in ""smoothing_fwhm""

The ""smooth"" parameter has been renamed in ""smoothing_fwhm"" for clarity.
The original name has been kept in _smooth_array() and image.smooth().

Some minor fixes have been performed as well.",013e96566dd4cf2fce4c40d010a5eff76395959b,,"api.github.com,git_clone","[u'[""nisl/io/nifti_multi_masker.py"", ""nisl/io/base_masker.py"", ""nisl/io/nifti_region.py"", ""nisl/masking.py"", ""nisl/tests/test_masking.py"", ""nisl/io/nifti_masker.py"", ""plot_canica_resting_state.py"", ""plot_ica_resting_state.py"", ""plot_haxby_decoding.py"", ""nisl/io/tests/test_nifti_region.py""]']",False,[],[],[],[],2013-05-22
643,commit_messages,,nilearn,nilearn,GaelVaroquaux,2013-05-21 16:32:25,API: smooth: param renamed to fwhm,1ae03b41e141d78003ee23ed16b0460183a7eb6d,,"api.github.com,git_clone","[u'[""nisl/masking.py"", ""nisl/image.py"", ""nisl/tests/test_masking.py"", ""nisl/tests/test_signal.py"", ""nisl/io/nifti_region.py""]']",False,[],[],[],[],2013-05-21
1206,commit_messages,,nilearn,nilearn,pgervais,2013-05-22 07:56:13,Removed an unused line in example.,31c0078d393d5e1794d819ee5d6fdc5eea739898,,"api.github.com,git_clone","[u'[""plot_regions_covariance_advanced.py""]']",False,[],[],[],[],2013-05-22
1970,commit_messages,,nilearn,nilearn,pgervais,2013-05-21 16:45:46,"Added resampling to NiftiMapsMasker

Resampling is performed on maps or mask and images, depending on the ""target""
parameter, which gives the image whose shape/affine is the reference. Two
targets have been implemented so far: ""maps"" and ""mask"".

Tests have been written, they only check for correct shape/affine, not for
the content.",530e3ca9148a36982c110007c081a571eff660e1,,"api.github.com,git_clone","[u'[""nisl/io/tests/test_nifti_region.py"", ""nisl/io/nifti_region.py""]']",False,[],[],[],[],2013-05-21
2301,commit_messages,,nilearn,nilearn,GaelVaroquaux,2013-05-21 15:45:41,DOC: alphabetic ordering of reference,5fe26d0de4cc464ea486cc5689c256471ebcd15e,,"api.github.com,git_clone","[u'[""doc/modules/classes.rst""]']",False,[],[],[],[],2013-05-21
2842,commit_messages,,nilearn,nilearn,pgervais,2013-05-22 08:36:14,"Add an example using MSDL atlas

plot_msdl_covariance_advanced.py demonstrates usage of an atlas without
the same shape/affine as the data. Two different methods are implemented
(with/without NiftiMapsMasker).",7585a4822855825391b247d1bc9106f1c2f04514,,"api.github.com,git_clone","[u'[""plot_msdl_covariance_advanced.py"", ""nisl/io/__init__.py"", ""nisl/resampling.py""]']",False,[],[],[],[],2013-05-22
2906,commit_messages,,nilearn,nilearn,pgervais,2013-05-22 11:50:06,"Renamed ""target"" into ""resampling_target""",78c48ae3b9055002930e021328e069dc5cf7570a,,"api.github.com,git_clone","[u'[""nisl/io/tests/test_nifti_region.py"", ""nisl/io/nifti_region.py""]']",False,[],[],[],[],2013-05-22
2949,commit_messages,,nilearn,nilearn,GaelVaroquaux,2013-05-21 16:51:32,TEST: fix a test under recent numpys,7ad50304a7f196b8d5350f52a50512547667013c,,"api.github.com,git_clone","[u'[""nisl/tests/test_masking.py""]']",False,[],[],[],[],2013-05-21
3115,commit_messages,,nilearn,nilearn,pgervais,2013-05-22 15:04:23,Simplified examples.,81b0de298504db68483e626b6c4fb548dfb8dc29,,"api.github.com,git_clone","[u'[""plot_msdl_covariance_advanced.py"", ""plot_regions_covariance_advanced.py"", ""plot_regions_covariance.py""]']",False,[],[],[],[],2013-05-22
3854,commit_messages,,nilearn,nilearn,GaelVaroquaux,2013-05-21 15:50:43,"DOC: numpy doc standards

The return was not displayed in the doc, as the required section title is
'Returns'",a152d2d9bea89d0f6b6ac3d73603e2dec583c7fa,,"api.github.com,git_clone","[u'[""nisl/masking.py""]']",False,[],[],[],[],2013-05-21
3889,commit_messages,,nilearn,nilearn,GaelVaroquaux,2013-05-21 15:52:13,DOC: fix rst in docstring,a299ce5ea61af88efa97e6668cbfac12764578e7,,"api.github.com,git_clone","[u'[""nisl/masking.py""]']",False,[],[],[],[],2013-05-21
3990,commit_messages,,nilearn,nilearn,GaelVaroquaux,2013-05-21 13:40:36,MISC: index with float is deprecated in numpy,a6b4839f12659ed51345d12227d324ddbd19c4d0,,"api.github.com,git_clone","[u'[""nisl/masking.py""]']",False,[],[],[],[],2013-05-21
4328,commit_messages,,nilearn,nilearn,GaelVaroquaux,2013-05-21 15:55:15,DOC: add nisl.image to reference doc,b39cc68976307fe6ad4200f9f7f6826e348f577c,,"api.github.com,git_clone","[u'[""doc/modules/classes.rst""]']",False,[],[],[],[],2013-05-21
4331,commit_messages,,nilearn,nilearn,GaelVaroquaux,2013-05-21 15:21:59,"DOC: misc naming change

This is more of a tutorial than a user guide",b3a68683b8ab095dd41a582d443674f3f0e10ffe,,"api.github.com,git_clone","[u'[""doc/index.rst""]']",False,[],[],[],[],2013-05-21
5305,commit_messages,,nilearn,nilearn,pgervais,2013-05-22 07:31:02,"Renamed ""smooth"" parameters to ""fwhm""

Everywhere ""smooth"" was used as a parameter, is was renamed in ""fwhm"", to
be consistent with image.smooth().",dbd02da78779a3c2966cae0b274bac01daa5790b,,"api.github.com,git_clone","[u'[""nisl/io/nifti_multi_masker.py"", ""nisl/tests/test_image.py"", ""nisl/io/base_masker.py"", ""nisl/io/nifti_region.py"", ""nisl/masking.py"", ""nisl/tests/test_masking.py"", ""nisl/io/nifti_masker.py"", ""nisl/io/tests/test_nifti_region.py"", ""nisl/image.py""]']",False,[],[],[],[],2013-05-22
5320,commit_messages,,nilearn,nilearn,pgervais,2013-05-22 16:13:25,"Added resampling to NiftiLabelsMasker

resampling_target parameter has been added to NiftiLabelsMasker. Only one
target has been implemented: labels, because resampling labels is considered
dangerous right now.

Corrected a bug in NiftiMapsMasker: the interpolation method used for ""maps""
and ""mask"" targets were swapped.",dc30d1f385bb6fc231880605e7b35afd56d64c6d,,"api.github.com,git_clone","[u'[""nisl/io/tests/test_nifti_region.py"", ""nisl/io/nifti_region.py""]']",False,[],[],[],[],2013-05-22
5439,commit_messages,,nilearn,nilearn,pgervais,2013-05-21 08:57:59,"Strengthened io/nifti_region.py tests.

Miscellaneous fixes",e1478144daaa2801c122587b6fb65d2161ae2fa0,,"api.github.com,git_clone","[u'[""nisl/io/tests/test_nifti_region.py"", ""nisl/io/nifti_region.py""]']",False,[],[],[],[],2013-05-21
5801,commit_messages,,nilearn,nilearn,GaelVaroquaux,2013-05-21 15:49:29,DOC: Fix see also,f10ed7dca9c8064eafdea541ce220c3414ed8f46,,"api.github.com,git_clone","[u'[""doc/modules/classes.rst""]']",False,[],[],[],[],2013-05-21
5816,commit_messages,,nilearn,nilearn,pgervais,2013-05-21 09:31:28,"Merge pull request #57 from pgervais/nifti_maps_masker

Added NiftiMapsMasker and tests.",f1db3b1e048a813c9469c1feebb216e7471a5af7,,"api.github.com,git_clone","[u'[""nisl/tests/test_region.py"", ""nisl/region.py"", ""nisl/io/nifti_region.py"", ""nisl/masking.py"", ""nisl/testing.py"", ""nisl/io/tests/test_nifti_region.py""]']",False,[],"[{u'raw': u'#57', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'57', u'']}]",[],[],2013-05-21
6414,pull_request_commit,57.0,nilearn,nilearn,pgervais,2013-05-21 08:57:59,"Strengthened io/nifti_region.py tests.

Miscellaneous fixes",e1478144daaa2801c122587b6fb65d2161ae2fa0,,api.github.com,,False,[],[],[],[],2013-05-21
6415,pull_request_commit,59.0,nilearn,nilearn,pgervais,2013-05-21 16:45:46,"Added resampling to NiftiMapsMasker

Resampling is performed on maps or mask and images, depending on the ""target""
parameter, which gives the image whose shape/affine is the reference. Two
targets have been implemented so far: ""maps"" and ""mask"".

Tests have been written, they only check for correct shape/affine, not for
the content.",530e3ca9148a36982c110007c081a571eff660e1,,api.github.com,,False,[],[],[],[],2013-05-21
6416,pull_request_commit,59.0,nilearn,nilearn,pgervais,2013-05-22 07:31:02,"Renamed ""smooth"" parameters to ""fwhm""

Everywhere ""smooth"" was used as a parameter, is was renamed in ""fwhm"", to
be consistent with image.smooth().",dbd02da78779a3c2966cae0b274bac01daa5790b,,api.github.com,,False,[],[],[],[],2013-05-22
6417,pull_request_commit,59.0,nilearn,nilearn,pgervais,2013-05-22 08:36:14,"Add an example using MSDL atlas

plot_msdl_covariance_advanced.py demonstrates usage of an atlas without
the same shape/affine as the data. Two different methods are implemented
(with/without NiftiMapsMasker).",7585a4822855825391b247d1bc9106f1c2f04514,,api.github.com,,False,[],[],[],[],2013-05-22
6418,pull_request_commit,59.0,nilearn,nilearn,pgervais,2013-05-22 11:29:04,"""smooth"" renamed in ""smoothing_fwhm""

The ""smooth"" parameter has been renamed in ""smoothing_fwhm"" for clarity.
The original name has been kept in _smooth_array() and image.smooth().

Some minor fixes have been performed as well.",013e96566dd4cf2fce4c40d010a5eff76395959b,,api.github.com,,False,[],[],[],[],2013-05-22
