,rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code,formatted_time
3117,commit_messages,,nilearn,nilearn,AlexandreAbraham,2014-07-21 11:48:21,Better error handling,81bc155fbfaffd93a3a2766bc7d6da4b2d3e0c69,,"api.github.com,git_clone","[u'[""nilearn/datasets.py""]']",False,[],[],[],[],2014-07-21
3207,commit_messages,,nilearn,nilearn,AlexandreAbraham,2014-07-21 12:07:51,Fix documentation,8619b7dcd997d3cd516c32a82bf8f65d158304b4,,"api.github.com,git_clone","[u'[""doc/building_blocks/manipulating_mr_images.rst"", ""doc/developers/dataset_download.rst"", ""nilearn/datasets.py""]']",False,[],[],[],[],2014-07-21
3344,commit_messages,,nilearn,nilearn,AlexandreAbraham,2014-07-21 11:51:19,Add doc for GLOBAL_NILEARN_DATA in documentation pages.,8b9c4fa53f790f9647ec6cf0334b8d35535583f7,,"api.github.com,git_clone","[u'[""doc/building_blocks/manipulating_mr_images.rst"", ""doc/developers/dataset_download.rst""]']",False,[],[],[],[],2014-07-21
3631,commit_messages,,nilearn,nilearn,AlexandreAbraham,2014-07-21 11:59:42,GLOBAL_NILEARN_DATA -> NILEARN_SHARED,98cf38a2afbaaa106e13d71c3c682a976db8e89a,,"api.github.com,git_clone","[u'[""doc/building_blocks/manipulating_mr_images.rst"", ""doc/developers/dataset_download.rst"", ""nilearn/datasets.py""]']",False,[],[],[],[],2014-07-21
7535,pull_request_commit,224.0,nilearn,nilearn,AlexandreAbraham,2014-07-21 11:48:21,Better error handling,81bc155fbfaffd93a3a2766bc7d6da4b2d3e0c69,,api.github.com,,False,[],[],[],[],2014-07-21
7536,pull_request_commit,224.0,nilearn,nilearn,AlexandreAbraham,2014-07-21 11:51:19,Add doc for GLOBAL_NILEARN_DATA in documentation pages.,8b9c4fa53f790f9647ec6cf0334b8d35535583f7,,api.github.com,,False,[],[],[],[],2014-07-21
7537,pull_request_commit,224.0,nilearn,nilearn,AlexandreAbraham,2014-07-21 11:59:42,GLOBAL_NILEARN_DATA -> NILEARN_SHARED,98cf38a2afbaaa106e13d71c3c682a976db8e89a,,api.github.com,,False,[],[],[],[],2014-07-21
7538,pull_request_commit,224.0,nilearn,nilearn,AlexandreAbraham,2014-07-21 12:07:51,Fix documentation,8619b7dcd997d3cd516c32a82bf8f65d158304b4,,api.github.com,,False,[],[],[],[],2014-07-21
7545,pull_request_commit,227.0,nilearn,nilearn,sb238920@is223297.intra.cea.fr,2014-07-21 19:01:55,connectivity measure in manifold of spd matrices,4184f4a91c23f40d2b814357aaeb32497fe4f4e3,,api.github.com,,False,[],[],[],[],2014-07-21
7546,pull_request_commit,227.0,nilearn,nilearn,sb238920@is223297.intra.cea.fr,2014-07-21 19:21:33,new connectivity files,e6669aadce1d59a0bf8bb7f5c0658aba36efe791,,api.github.com,,False,[],[],[],[],2014-07-21
7547,pull_request_commit,227.0,nilearn,nilearn,sb238920@is223297.intra.cea.fr,2014-07-21 19:24:22,"example for different connectivity measures
Please enter the commit message for your changes. Lines starting",814604f661384f47668650ca9e5fe8651415939e,,api.github.com,,False,[],[],[],[],2014-07-21
7669,pull_request_commit,247.0,nilearn,nilearn,AlexandreAbraham,2014-07-21 11:48:21,Better error handling,510f2eace27955afe67700bac9e5bed91df3c06d,,api.github.com,,False,[],[],[],[],2014-07-21
7670,pull_request_commit,247.0,nilearn,nilearn,AlexandreAbraham,2014-07-21 11:51:19,Add doc for GLOBAL_NILEARN_DATA in documentation pages.,c14a8a849a45534e0f76d35d78447693c904fffc,,api.github.com,,False,[],[],[],[],2014-07-21
7671,pull_request_commit,247.0,nilearn,nilearn,AlexandreAbraham,2014-07-21 11:59:42,GLOBAL_NILEARN_DATA -> NILEARN_SHARED,adb569d63fd64f742321399506c50ed0b7f56d1b,,api.github.com,,False,[],[],[],[],2014-07-21
7672,pull_request_commit,247.0,nilearn,nilearn,AlexandreAbraham,2014-07-21 12:07:51,Fix documentation,8f4ba34776d0a384ee4ac7158155f3be75b900e2,,api.github.com,,False,[],[],[],[],2014-07-21
