,rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code,formatted_time
455,commit_messages,,nilearn,nilearn,KamalakerDadi,2015-08-04 13:55:09,Addressed some comments and conflicts,131eb8e9b0eb415f2f44cfbcf834676cc8eecff9,,"api.github.com,git_clone","[u'[""nilearn/datasets/func.py""]']",False,[],[],[],[],2015-08-04
704,commit_messages,,nilearn,nilearn,KamalakerDadi,2015-08-04 11:08:59,Integrated NiftiMapsMasker with Region Extractor,1d3c3c95dfc45347faf773f5d573f87b13ae2aa3,,"api.github.com,git_clone","[u'[""nilearn/region_extraction/regionextractor.py""]']",False,[],[],[],[],2015-08-04
1227,commit_messages,,nilearn,nilearn,AlexandreAbraham,2015-08-04 08:18:39,Add full brain mask to haxby dataset.,32a62e8508f197cf37f7203507abb690dad26ae9,,"api.github.com,git_clone","[u'[""nilearn/datasets/tests/test_func.py"", ""nilearn/datasets/func.py""]']",False,[],[],[],[],2015-08-04
1884,commit_messages,,nilearn,nilearn,KamalakerDadi,2015-08-05 11:45:30,Changed related examples to work which breaks,4f3c69f067b968c3865067e0fe82611b56e0cf06,,"api.github.com,git_clone","[u'[""examples/decoding/plot_haxby_anova_svm.py"", ""examples/manipulating_visualizing/plot_haxby_mass_univariate.py"", ""examples/decoding/plot_haxby_grid_search.py"", ""examples/decoding/plot_haxby_multiclass.py"", ""examples/decoding/plot_haxby_searchlight.py""]']",False,[],[],[],[],2015-08-05
2396,commit_messages,,nilearn,nilearn,AlexandreAbraham,2015-08-06 08:00:21,Add doc for sessions parameter,63da266aa28835dfdcb11d82212e414d77fd87fa,,"api.github.com,git_clone","[u'[""nilearn/signal.py""]']",False,[],[],[],[],2015-08-06
2528,commit_messages,,nilearn,nilearn,AlexandreAbraham,2015-08-05 13:59:08,Fix bug in NiftiMasker.transform that allowed 5d,68dd36a41a73c07fb196782b0578b2676d87d94f,,"api.github.com,git_clone","[u'[""nilearn/input_data/base_masker.py"", ""nilearn/input_data/tests/test_nifti_masker.py""]']",False,[],[],[],[],2015-08-05
2912,commit_messages,,nilearn,nilearn,KamalakerDadi,2015-08-05 13:18:38,Added a list calling of func data for all examples,78f5e6eafd47c0a4534921bd9c732c88b25945aa,,"api.github.com,git_clone","[u'[""examples/decoding/plot_haxby_anova_svm.py"", ""examples/manipulating_visualizing/plot_haxby_mass_univariate.py"", ""examples/decoding/plot_haxby_grid_search.py"", ""examples/decoding/plot_haxby_multiclass.py"", ""examples/decoding/plot_haxby_searchlight.py""]']",False,[],[],[],[],2015-08-05
3699,commit_messages,,nilearn,nilearn,KamalakerDadi,2015-08-06 02:45:40,Changes some .func to func[0] in print statement,9bbc16cc9f033aae159fd577b76b239b0a24ad93,,"api.github.com,git_clone","[u'[""examples/manipulating_visualizing/plot_haxby_mass_univariate.py"", ""examples/decoding/plot_haxby_grid_search.py"", ""examples/decoding/plot_haxby_multiclass.py"", ""examples/decoding/plot_haxby_searchlight.py""]']",False,[],[],[],[],2015-08-06
3944,commit_messages,,nilearn,nilearn,KamalakerDadi,2015-08-05 08:57:06,Corrected mask not to be in a list,a517c468fbcc7aafecec8a69e8a8097280d715ea,,"api.github.com,git_clone","[u'[""nilearn/datasets/func.py""]']",False,[],[],[],[],2015-08-05
4415,commit_messages,,nilearn,nilearn,lesteve,2015-08-04 11:12:57,"Merge pull request #748 from AlexandreAbraham/mask_haxby

Add full brain mask to haxby dataset.",b73723722f9706751cdc16ce403e30ae2875eb37,,"api.github.com,git_clone","[u'[""nilearn/datasets/tests/test_func.py"", ""nilearn/datasets/func.py""]']",False,[],"[{u'raw': u'#748', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'748', u'']}]",[],[],2015-08-04
4704,commit_messages,,nilearn,nilearn,GaelVaroquaux,2015-08-04 05:58:06,DOC: add references to narrative documentation,c36409e11687dda188d777839e494ce6611cb827,,"api.github.com,git_clone","[u'[""examples/decoding/plot_mixed_gambles_space_net.py"", ""examples/decoding/plot_haxby_space_net.py"", ""examples/decoding/plot_oasis_vbm_space_net.py""]']",False,[],[],[],[],2015-08-04
4863,commit_messages,,nilearn,nilearn,AlexandreAbraham,2015-08-06 07:56:09,Put `transform_single_imgs` doc in BaseMasker.,c965ac535fe29a7fb66106c610f9223a76e97400,,"api.github.com,git_clone","[u'[""nilearn/input_data/nifti_labels_masker.py"", ""nilearn/input_data/base_masker.py"", ""nilearn/input_data/nifti_spheres_masker.py"", ""nilearn/input_data/nifti_maps_masker.py""]']",False,[],[],[],[],2015-08-06
5099,commit_messages,,nilearn,nilearn,AlexandreAbraham,2015-08-04 08:28:35,Better check of dimensions.,d3907ffc827d29d48b36187252924b39ee86470c,,"api.github.com,git_clone","[u'[""nilearn/tests/test_niimg_conversions.py""]']",False,[],[],[],[],2015-08-04
5357,commit_messages,,nilearn,nilearn,KamalakerDadi,2015-08-05 07:45:14,Tests modified to check if its a list,dd92cbae11fc34d01be795f9440a2d39a60032e0,,"api.github.com,git_clone","[u'[""nilearn/datasets/tests/test_func.py""]']",False,[],[],[],[],2015-08-05
5403,commit_messages,,nilearn,nilearn,AlexandreAbraham,2015-08-05 15:30:29,"Merge pull request #751 from AlexandreAbraham/fix_nifti_transform

Fix bug in NiftiMasker.transform that allowed 5d",dfcae02965510f739478ecb1b826f062b30e66ad,,"api.github.com,git_clone","[u'[""nilearn/input_data/base_masker.py"", ""nilearn/input_data/tests/test_nifti_masker.py""]']",False,[],"[{u'raw': u'#751', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'751', u'']}]",[],[],2015-08-05
5526,commit_messages,,nilearn,nilearn,AlexandreAbraham,2015-08-04 09:02:20,"Merge pull request #749 from AlexandreAbraham/better_tests

Better check of dimensions.",e59cc620e3d4ca54e16e194ffdbc966b259f65f8,,"api.github.com,git_clone","[u'[""nilearn/tests/test_niimg_conversions.py""]']",False,[],"[{u'raw': u'#749', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'749', u'']}]",[],[],2015-08-04
6019,commit_messages,,nilearn,nilearn,AlexandreAbraham,2015-08-05 16:08:49,Fix dimension check,fa11dbdb0999e125fb92477bbf911ee88816eb5d,,"api.github.com,git_clone","[u'[""nilearn/input_data/nifti_masker.py""]']",False,[],[],[],[],2015-08-05
6087,commit_messages,,nilearn,nilearn,KamalakerDadi,2015-08-05 09:10:20,Corrected accordingly in the tests,fd411c5ac794510066296d2ea5c7b81095b2c359,,"api.github.com,git_clone","[u'[""nilearn/datasets/tests/test_func.py""]']",False,[],[],[],[],2015-08-05
8846,pull_request_commit,651.0,nilearn,nilearn,KamalakerDadi,2015-08-04 11:08:59,Integrated NiftiMapsMasker with Region Extractor,1d3c3c95dfc45347faf773f5d573f87b13ae2aa3,,api.github.com,,False,[],[],[],[],2015-08-04
9306,pull_request_commit,664.0,nilearn,nilearn,amadeus.kanan@gmail.com,2015-08-04 20:49:58,param to grab coords from hemispheres for laterlized atlases,3d8565db4994e559887450e95195390b6993a5ff,,api.github.com,,False,[],[],[],[],2015-08-04
9330,pull_request_commit,664.0,nilearn,nilearn,amadeus.kanan@gmail.com,2015-08-04 20:49:58,param to grab coords from hemispheres for laterlized atlases,4c6d295f6284573650d0d0d0969bd3707305f639,,api.github.com,,False,[],[],[],[],2015-08-04
9331,pull_request_commit,664.0,nilearn,nilearn,amadeus.kanan@gmail.com,2015-08-04 21:35:57,param to grab coords from hemispheres for laterlized atlases,4efae7a624125ec8a2265758e17c52fc04bc69b8,,api.github.com,,False,[],[],[],[],2015-08-04
9332,pull_request_commit,664.0,nilearn,nilearn,amadeus.kanan@gmail.com,2015-08-04 22:00:02,Conflicts,8145e994199afbbd416b9f9efc84b66d3531148d,,api.github.com,,False,[],[],[],[],2015-08-04
9333,pull_request_commit,664.0,nilearn,nilearn,amadeus.kanan@gmail.com,2015-08-04 22:38:08,case 2. needs revision.,14976af95dea4034755db8672e9e88f93328c849,,api.github.com,,False,[],[],[],[],2015-08-04
9631,pull_request_commit,738.0,nilearn,nilearn,AlexandreAbraham,2015-08-05 16:08:49,Fix dimension check,fa11dbdb0999e125fb92477bbf911ee88816eb5d,,api.github.com,,False,[],[],[],[],2015-08-05
9632,pull_request_commit,738.0,nilearn,nilearn,AlexandreAbraham,2015-08-06 07:56:09,Put `transform_single_imgs` doc in BaseMasker.,c965ac535fe29a7fb66106c610f9223a76e97400,,api.github.com,,False,[],[],[],[],2015-08-06
9633,pull_request_commit,738.0,nilearn,nilearn,AlexandreAbraham,2015-08-06 08:00:21,Add doc for sessions parameter,63da266aa28835dfdcb11d82212e414d77fd87fa,,api.github.com,,False,[],[],[],[],2015-08-06
9650,pull_request_commit,748.0,nilearn,nilearn,AlexandreAbraham,2015-08-04 08:18:39,Add full brain mask to haxby dataset.,32a62e8508f197cf37f7203507abb690dad26ae9,,api.github.com,,False,[],[],[],[],2015-08-04
9651,pull_request_commit,749.0,nilearn,nilearn,AlexandreAbraham,2015-08-04 08:28:35,Better check of dimensions.,d3907ffc827d29d48b36187252924b39ee86470c,,api.github.com,,False,[],[],[],[],2015-08-04
9652,pull_request_commit,750.0,nilearn,nilearn,KamalakerDadi,2015-08-04 13:55:09,Addressed some comments and conflicts,131eb8e9b0eb415f2f44cfbcf834676cc8eecff9,,api.github.com,,False,[],[],[],[],2015-08-04
9653,pull_request_commit,750.0,nilearn,nilearn,KamalakerDadi,2015-08-05 07:45:14,Tests modified to check if its a list,dd92cbae11fc34d01be795f9440a2d39a60032e0,,api.github.com,,False,[],[],[],[],2015-08-05
9654,pull_request_commit,750.0,nilearn,nilearn,KamalakerDadi,2015-08-05 08:57:06,Corrected mask not to be in a list,a517c468fbcc7aafecec8a69e8a8097280d715ea,,api.github.com,,False,[],[],[],[],2015-08-05
9655,pull_request_commit,750.0,nilearn,nilearn,KamalakerDadi,2015-08-05 09:10:20,Corrected accordingly in the tests,fd411c5ac794510066296d2ea5c7b81095b2c359,,api.github.com,,False,[],[],[],[],2015-08-05
9656,pull_request_commit,750.0,nilearn,nilearn,KamalakerDadi,2015-08-05 11:45:30,Changed related examples to work which breaks,4f3c69f067b968c3865067e0fe82611b56e0cf06,,api.github.com,,False,[],[],[],[],2015-08-05
9657,pull_request_commit,750.0,nilearn,nilearn,KamalakerDadi,2015-08-05 13:18:38,Added a list calling of func data for all examples,78f5e6eafd47c0a4534921bd9c732c88b25945aa,,api.github.com,,False,[],[],[],[],2015-08-05
9658,pull_request_commit,750.0,nilearn,nilearn,KamalakerDadi,2015-08-06 02:45:40,Changes some .func to func[0] in print statement,9bbc16cc9f033aae159fd577b76b239b0a24ad93,,api.github.com,,False,[],[],[],[],2015-08-06
9659,pull_request_commit,751.0,nilearn,nilearn,AlexandreAbraham,2015-08-05 13:59:08,Fix bug in NiftiMasker.transform that allowed 5d,68dd36a41a73c07fb196782b0578b2676d87d94f,,api.github.com,,False,[],[],[],[],2015-08-05
9945,pull_request_commit,898.0,nilearn,nilearn,KamalakerDadi,2015-08-04 11:08:59,Integrated NiftiMapsMasker with Region Extractor,1d3c3c95dfc45347faf773f5d573f87b13ae2aa3,,api.github.com,,False,[],[],[],[],2015-08-04
9992,pull_request_commit,901.0,nilearn,nilearn,KamalakerDadi,2015-08-04 11:08:59,Integrated NiftiMapsMasker with Region Extractor,1d3c3c95dfc45347faf773f5d573f87b13ae2aa3,,api.github.com,,False,[],[],[],[],2015-08-04
