,rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code,formatted_time
169,commit_messages,,nilearn,nilearn,AlexandreAbraham,2013-04-24 08:47:17,Allow resampling in compute_multi_epi_mask. Associated test.,06c7548b81a45cf821cc29a3cb96d81e13fbb178,,"api.github.com,git_clone","[u'[""nisl/io/nifti_masker.py"", ""nisl/io/nifti_multi_masker.py"", ""nisl/tests/test_masking.py"", ""setup.cfg"", ""nisl/masking.py""]']",False,[],[],[],[],2013-04-24
220,commit_messages,,nilearn,nilearn,AlexandreAbraham,2013-05-03 12:43:38,Replace astype by as_ndarray,0874e3d981df4813ce8b060597e0dba4926acb0c,,"api.github.com,git_clone","[u'[""nisl/masking.py""]']",False,[],[],[],[],2013-05-03
456,commit_messages,,nilearn,nilearn,pgervais,2013-04-26 08:36:22,"Updated nd_asarray()

nd_asarray does not do any copy when converting from a 1-byte type
to a boolean.

Increased the number of tests, probably fixed some existing bugs at
the same time.",13217c2340d0a1d3677b27aaf39105de81770c1c,,"api.github.com,git_clone","[u'[""nisl/tests/test_utils.py"", ""nisl/utils.py""]']",False,[],[],[],[],2013-04-26
487,commit_messages,,nilearn,nilearn,pgervais,2013-05-03 13:32:51,"Alternate version of plot_regions_covariance.py

Cleaning of signals is performed after region signals extraction.
Result is mostly unchanged compared to previous state.",141e539682fb567ef7031e471dde4a22f63f505b,,"api.github.com,git_clone","[u'[""plot_regions_covariance.py""]']",False,[],[],[],[],2013-05-03
758,commit_messages,,nilearn,nilearn,AlexandreAbraham,2013-04-29 16:41:09,Bug: threshold ignored in compute_multi_epi_mask,1f770c91d79cb129ffed1eba50a5cdea77e4d103,,"api.github.com,git_clone","[u'[""nisl/masking.py""]']",False,[],[],[],[],2013-04-29
929,commit_messages,,nilearn,nilearn,pgervais,2013-04-25 08:06:56,Style fixes,2628130cce13334c36330d5b0348841b70f2e856,,"api.github.com,git_clone","[u'[""nisl/signals.py"", ""nisl/searchlight.py"", ""nisl/region.py"", ""nisl/utils.py"", ""nisl/testing.py""]']",False,[],[],[],[],2013-04-25
1319,commit_messages,,nilearn,nilearn,pgervais,2013-04-23 13:16:05,"Fixed a bug in signals.clean()

The ""detrend"" boolean argument in clean() is an easy way to add a trend
as another confound to remove. It must be exactly equivalent to adding
a trend in the ""confounds"" array. This was not the case before this
commit.",372c392f06397f3b976bc7ec3ddb4c6bd97448dd,,"api.github.com,git_clone","[u'[""nisl/signals.py"", ""nisl/tests/test_signals.py""]']",False,[],[],[],[],2013-04-23
1328,commit_messages,,nilearn,nilearn,AlexandreAbraham,2013-04-24 09:07:14,Unmask uses nifti-like images,37996a87635bf03e95c489eeeb3f69302e5a737a,,"api.github.com,git_clone","[u'[""nisl/masking.py"", ""nisl/tests/test_masking.py"", ""nisl/io/base_masker.py""]']",False,[],[],[],[],2013-04-24
1407,commit_messages,,nilearn,nilearn,pgervais,2013-04-22 11:56:08,"Renamed roi.py in region.py

Renamed apply_mask_regions() to apply_mask_to_regions() and similarly
for unapply_mask_regions().",3b0be157fe848db5c785d0d199514a92802d02ac,,"api.github.com,git_clone","[u'[""nisl/masking.py"", ""nisl/region.py"", ""nisl/roi.py"", ""doc/modules/classes.rst""]']",False,[],[],[],[],2013-04-22
1509,commit_messages,,nilearn,nilearn,pgervais,2013-04-23 12:28:43,"Increased tolerance level in a test assertion.

The previous tolerance level caused the test to fail on some machines.",3fb93b2ed5b1b367c535529095a1252fe00efc74,,"api.github.com,git_clone","[u'[""nisl/tests/test_signals.py""]']",False,[],[],[],[],2013-04-23
1588,commit_messages,,nilearn,nilearn,pgervais,2013-04-24 14:51:23,"Created nisl.datasets.load_harvard_oxford()

This function loads Harvard-Oxford atlas, provided it is already
on the disk. It can also split every region in two symmetric parts.

plot_regions_covariance.py has been heavily adapted.",42c7e598e5e987bc731117a52c59b91acf94df86,,"api.github.com,git_clone","[u'[""nisl/datasets.py"", ""plot_regions_covariance.py""]']",False,[],[],[],[],2013-04-24
1763,commit_messages,,nilearn,nilearn,pgervais,2013-05-02 11:33:27,"Signal extraction to/from regions as labels.

Created signals_from_labels() and img_from_labels(), with tests.",49f82988bd2b2a5e9f1edf410702b395519fbc22,,"api.github.com,git_clone","[u'[""nisl/tests/test_region.py"", ""nisl/region.py""]']",False,[],[],[],[],2013-05-02
1769,commit_messages,,nilearn,nilearn,AlexandreAbraham,2013-04-29 15:16:54,Correct paramter name in intersect_mask,4a48a85abc2162eb18c9c4142ea1d65909f239dc,,"api.github.com,git_clone","[u'[""nisl/masking.py""]']",False,[],[],[],[],2013-04-29
2055,commit_messages,,nilearn,nilearn,AlexandreAbraham,2013-04-29 12:21:17,Correct error message,568a38d977a6419e4159e86a0ff6388da31e13a1,,"api.github.com,git_clone","[u'[""nisl/masking.py""]']",False,[],[],[],[],2013-04-29
