,rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code,formatted_time
393,commit_messages,,nilearn,nilearn,AlexandreAbraham,2013-11-13 09:06:28,Add back test functions for datasets,107192ca88aa2376c89b2264e7141a1311b565ab,,"api.github.com,git_clone","[u'[""nilearn/tests/test_datasets.py"", ""nilearn/_utils/testing.py"", ""nilearn/datasets.py""]']",False,[],[],[],[],2013-11-13
2156,commit_messages,,nilearn,nilearn,AlexandreAbraham,2013-11-13 09:49:46,Fix _fetch_files docstring,59e93dc8c1263f4f4cc9f5690d29daf888acd250,,"api.github.com,git_clone","[u'[""nilearn/datasets.py""]']",False,[],[],[],[],2013-11-13
2394,commit_messages,,nilearn,nilearn,AlexandreAbraham,2013-11-13 14:33:04,Increase test coverage,63cb0c0cb53f58b239db2d8d56a1726d05110259,,"api.github.com,git_clone","[u'[""nilearn/tests/test_datasets.py"", ""nilearn/datasets.py""]']",False,[],[],[],[],2013-11-13
4373,commit_messages,,nilearn,nilearn,AlexandreAbraham,2013-11-13 10:25:36,Fix md5sum code. Use warnings module.,b591c3c1aa02685ed67e6e570e963df2e138fd65,,"api.github.com,git_clone","[u'[""nilearn/datasets.py""]']",False,[],[],[],[],2013-11-13
5326,commit_messages,,nilearn,nilearn,ronald.phlypo@inria.fr,2013-11-13 08:05:59,Changed scoring for group_sparse_covariance as to render it independent from the scikit-learn version in which the log_likelihood function has been updated.,dc70d223eecd332fa752066139403002a8415e8a,,"api.github.com,git_clone","[u'[""nilearn/group_sparse_covariance.py""]']",False,[],[],[],[],2013-11-13
5575,commit_messages,,nilearn,nilearn,AlexandreAbraham,2013-11-13 10:05:41,Fix import. Fix docstring.,e76ad200a5726a29a9707debd8304eb840830d71,,"api.github.com,git_clone","[u'[""nilearn/datasets.py""]']",False,[],[],[],[],2013-11-13
6772,pull_request_commit,125.0,nilearn,nilearn,AlexandreAbraham,2013-11-13 09:06:28,Add back test functions for datasets,7b198fe609360777cb332966136fbfd50b936913,,api.github.com,,False,[],[],[],[],2013-11-13
6773,pull_request_commit,125.0,nilearn,nilearn,AlexandreAbraham,2013-11-13 09:49:46,Fix _fetch_files docstring,a6874837392e60720c8e0b4735acf550adce778d,,api.github.com,,False,[],[],[],[],2013-11-13
6774,pull_request_commit,125.0,nilearn,nilearn,AlexandreAbraham,2013-11-13 10:05:41,Fix import. Fix docstring.,647cbe7df4d3be587d89de10ef77f7b5fea251ac,,api.github.com,,False,[],[],[],[],2013-11-13
6775,pull_request_commit,125.0,nilearn,nilearn,AlexandreAbraham,2013-11-13 10:25:36,Fix md5sum code. Use warnings module.,5b422178d347824ea66b3e2c03ed40bd8e93a5ae,,api.github.com,,False,[],[],[],[],2013-11-13
6776,pull_request_commit,125.0,nilearn,nilearn,AlexandreAbraham,2013-11-13 14:33:04,Increase test coverage,539be87d21a27575aa90ee65254eaaf23fb039fa,,api.github.com,,False,[],[],[],[],2013-11-13
6793,pull_request_commit,130.0,nilearn,nilearn,ronald.phlypo@inria.fr,2013-11-13 08:05:59,Changed scoring for group_sparse_covariance as to render it independent from the scikit-learn version in which the log_likelihood function has been updated.,dc70d223eecd332fa752066139403002a8415e8a,,api.github.com,,False,[],[],[],[],2013-11-13
