,rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code,formatted_time
145,commit_messages,,idan,oauthlib,thedrow,2015-07-19 10:18:45,"Merge pull request #357 from idan/new-version-release-notes

Updated release notes",1e7f47188dde3e83759a8be9770dee598f9281d0,,"api.github.com,git_clone","[u'[""CHANGELOG.rst""]']",False,[],"[{u'raw': u'#357', u'refstyle': u'#d', u'parts': [u'idan', u'oauthlib', u'357', u'']}]",[],[],2015-07-19
227,commit_messages,,idan,oauthlib,thedrow,2015-07-19 10:23:08,Bumped version to 1.0.0.,308dfd1ec9988feeb2f3af94e8a2e4d8480324f6,,"api.github.com,git_clone","[u'[""oauthlib/__init__.py""]']",False,[],[],[],[],2015-07-19
230,commit_messages,,idan,oauthlib,thedrow,2015-07-19 08:33:37,"Merge pull request #325 from djmitche/token_generator_fix

Fix documentation for token_generator signature",311b57cc25a56d337be785af8f993b1ea4021fa5,,"api.github.com,git_clone","[u'[""docs/oauth2/preconfigured_servers.rst""]']",False,[],"[{u'raw': u'#325', u'refstyle': u'#d', u'parts': [u'idan', u'oauthlib', u'325', u'']}]",[],[],2015-07-19
286,commit_messages,,idan,oauthlib,thedrow,2015-07-19 08:32:45,"Merge pull request #326 from CoolGoose/patch-2

fix method params and clarify oauth_protected",3df94af950989b4594fde7df509723d77d0df2bf,,"api.github.com,git_clone","[u'[""docs/oauth1/server.rst""]']",False,[],"[{u'raw': u'#326', u'refstyle': u'#d', u'parts': [u'idan', u'oauthlib', u'326', u'']}]",[],[],2015-07-19
465,commit_messages,,idan,oauthlib,thedrow,2015-07-19 08:50:15,"Merge pull request #360 from idan/save-authorization_code-docs

Save authorization code docs",69dff9c34b007858a1a342537dd8580ecaa793d0,,"api.github.com,git_clone","[u'[""tests/oauth2/rfc6749/endpoints/test_revocation_endpoint.py"", ""oauthlib/oauth2/rfc6749/request_validator.py""]']",False,[],"[{u'raw': u'#360', u'refstyle': u'#d', u'parts': [u'idan', u'oauthlib', u'360', u'']}]",[],[],2015-07-19
549,commit_messages,,idan,oauthlib,thedrow,2015-07-19 10:26:28,"Updated release date in changelog.
[skip-ci]",7ce4e54f600651db6bb0bd088c90d8cf1717ee8d,,"api.github.com,git_clone","[u'[""CHANGELOG.rst""]']",False,[],[],[],[],2015-07-19
646,commit_messages,,idan,oauthlib,thedrow,2015-07-19 13:28:39,Build all branches.,933711ecdb4f1235307dc5815eac1828d523f4e1,,"api.github.com,git_clone","[u'["".travis.yml""]']",False,[],[],[],[],2015-07-19
763,commit_messages,,idan,oauthlib,thedrow,2015-07-19 08:56:26,"Merge pull request #316 from spronin/master

Providing `oauth_body_hash` for bodies on non-form-encoded requests",b45c3946bc8ea678dc5120b90eb484ee22ff7c21,,"api.github.com,git_clone","[u'[""oauthlib/oauth1/rfc5849/__init__.py""]']",False,[],"[{u'raw': u'#316', u'refstyle': u'#d', u'parts': [u'idan', u'oauthlib', u'316', u'']}]",[],[],2015-07-19
789,commit_messages,,idan,oauthlib,thedrow,2015-07-19 08:49:30,"Merge pull request #328 from bootandy/patch-1

Error description in InvalidRequestError should be oauth1 not oauth2",baea1c8b4f882c7b3d145b28b0cd065ea10379de,,"api.github.com,git_clone","[u'[""oauthlib/oauth1/rfc5849/endpoints/base.py""]']",False,[],"[{u'raw': u'#328', u'refstyle': u'#d', u'parts': [u'idan', u'oauthlib', u'328', u'']}]",[],[],2015-07-19
805,commit_messages,,idan,oauthlib,thedrow,2015-07-19 10:21:55,"Merge pull request #361 from idan/new-version-release-notes

Updated release notes",bf03c785e059ee0e3ab6a229773eae37f48ed877,,"api.github.com,git_clone","[u'[""CHANGELOG.rst""]']",False,[],"[{u'raw': u'#361', u'refstyle': u'#d', u'parts': [u'idan', u'oauthlib', u'361', u'']}]",[],[],2015-07-19
847,commit_messages,,idan,oauthlib,thedrow,2015-07-19 08:57:01,"Merge pull request #305 from artooro/patch-1

Allow ! character in query string",c8111dd716a22f43fa05a103459a66aad7e8782d,,"api.github.com,git_clone","[u'[""oauthlib/common.py""]']",False,[],"[{u'raw': u'#305', u'refstyle': u'#d', u'parts': [u'idan', u'oauthlib', u'305', u'']}]",[],[],2015-07-19
866,commit_messages,,idan,oauthlib,thedrow,2015-07-19 10:31:14,"Added PyPy3 to the build, moved to the new infrastructure and cache pip dependencies.",cb231322a106942b4bb7dd96e80f56ffc707e3b4,,"api.github.com,git_clone","[u'["".travis.yml"", ""tox.ini""]']",False,[],[],[],[],2015-07-19
