,rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code,formatted_time
103,commit_messages,,pycqa,astroid,PCManticore,2017-03-01 10:11:17,Raise InferenceError in Class.getitem. Close #395,0ec2bb51062520983d68206a71f635694a9373a1,,"api.github.com,git_clone","[u'[""astroid/scoped_nodes.py"", ""astroid/inference.py"", ""astroid/tests/unittest_inference.py""]']",False,[],"[{u'raw': u'#395', u'refstyle': u'#d', u'parts': [u'pycqa', u'astroid', u'395', u'']}]",[],[],2017-03-01
765,commit_messages,,pycqa,astroid,asottile,2017-03-01 09:18:53,No longer install tox / pip twice in travis (#409),5f10041b49506129e3daefc285a0308491e1ed21,,"api.github.com,git_clone","[u'["".travis.yml""]']",False,[],"[{u'raw': u'#409', u'refstyle': u'#d', u'parts': [u'pycqa', u'astroid', u'409', u'']}]",[],[],2017-03-01
857,commit_messages,,pycqa,astroid,rogalski,2017-03-01 09:14:39,Add brain_re.py for correct inference of regex flags in Py3.6 (#407),69b65500f7655e4341ccff6f174eea432dac7bc3,,"api.github.com,git_clone","[u'[""astroid/brain/brain_re.py"", ""astroid/tests/unittest_brain.py""]']",False,[],"[{u'raw': u'#407', u'refstyle': u'#d', u'parts': [u'pycqa', u'astroid', u'407', u'']}]",[],[],2017-03-01
1151,commit_messages,,pycqa,astroid,euresti,2017-03-01 09:16:43,Add inference for typing.NamedTuple (#390),8b1806802047b59bc316578689d5d7421b930e10,,"api.github.com,git_clone","[u'[""astroid/tests/unittest_brain.py"", ""astroid/brain/brain_typing.py""]']",False,[],"[{u'raw': u'#390', u'refstyle': u'#d', u'parts': [u'pycqa', u'astroid', u'390', u'']}]",[],[],2017-03-01
1447,commit_messages,,pycqa,astroid,PCManticore,2017-03-01 10:46:06,"Move the catching of AttributeInferenceError where .getitem() is called, in infer_subscript",ace4088b9837fc07a529edbb57b74583168da009,,"api.github.com,git_clone","[u'[""astroid/scoped_nodes.py"", ""astroid/inference.py""]']",False,[],[],[],[],2017-03-01
1546,commit_messages,,pycqa,astroid,PCManticore,2017-03-01 09:18:12,Add missing changelog entry,b9a27a482c26910cf3305f2e1439f16491ff9bc9,,"api.github.com,git_clone","[u'[""ChangeLog""]']",False,[],[],[],[],2017-03-01
1589,commit_messages,,pycqa,astroid,rogalski,2017-03-01 18:47:31,"Add support for asynchronous comprehensions (#400)

Closes #399",bf3d6876c310b39d045f6338ec8b93d2b1967072,,"api.github.com,git_clone","[u'[""ChangeLog"", ""astroid/protocols.py"", ""astroid/node_classes.py"", ""astroid/tests/unittest_python3.py"", ""astroid/rebuilder.py"", ""astroid/as_string.py""]']",False,[],"[{u'raw': u'#399', u'refstyle': u'#d', u'parts': [u'pycqa', u'astroid', u'399', u'']}, {u'raw': u'#400', u'refstyle': u'#d', u'parts': [u'pycqa', u'astroid', u'400', u'']}]",[],[],2017-03-01
2438,pull_request_commit,390.0,pycqa,astroid,david@dropbox.com,2017-03-01 06:00:32,Code review comments,cf3b1cb0e84ee97957567c3362c1005fc12b533b,,api.github.com,,False,[],[],[],[],2017-03-01
2439,pull_request_commit,390.0,pycqa,astroid,david@dropbox.com,2017-03-01 06:27:44,Fix tests,5208bd413a8135bd449ad1cc4319edcf4700343e,,api.github.com,,False,[],[],[],[],2017-03-01
2440,pull_request_commit,390.0,pycqa,astroid,david@dropbox.com,2017-03-01 06:44:55,Fix lint issues,cfe156629037195eeb43181efa5bdd09eb15c1c0,,api.github.com,,False,[],[],[],[],2017-03-01
2472,pull_request_commit,400.0,pycqa,astroid,rogalski,2017-02-28 20:16:15,Disable assigned_stmts for async fors and async comprehensions,00e28c5cabb88f06844c396a37d0969b51feda8e,,api.github.com,,False,[],[],[],[],2017-02-28
2473,pull_request_commit,400.0,pycqa,astroid,rogalski,2017-03-01 18:38:34,"Merge remote-tracking branch 'PyCQA/master' into async_comprehensions

# Conflicts:
#	ChangeLog",714abcc4758ff2120a0824533a2d075a8a57da69,,api.github.com,,False,[],[],[],[],2017-03-01
2484,pull_request_commit,404.0,pycqa,astroid,rogalski,2017-02-28 19:33:03,Drastically simplify tests,255314c0dfa14b33462cf302056d4698bae2cc37,,api.github.com,,False,[],[],[],[],2017-02-28
2487,pull_request_commit,407.0,pycqa,astroid,rogalski,2017-02-28 19:22:25,Add brain_re.py for correct inference of regex flags in Py3.6,4ebed8c1b6709528d21eb8b69a6a06918fc35ffd,,api.github.com,,False,[],[],[],[],2017-02-28
2488,pull_request_commit,408.0,pycqa,astroid,rogalski,2017-02-28 21:19:22,"builder: fix detection of whether found file is a package when there is a __init__.py in file name

Fixes PyCQA/pylint#1348",d8791ff449ef5cb8518a9ac0e59c1084842fdf7d,,api.github.com,,False,[],"[{u'raw': u'PyCQA/pylint#1348', u'refstyle': u'o/p#d', u'parts': [u'PyCQA', u'pylint', u'1348', u'']}]",[],[],2017-02-28
2493,pull_request_commit,409.0,pycqa,astroid,asottile,2017-02-28 21:37:44,No longer install tox / pip twice in travis,ac9b9cdd92b465c324824f07312d5ca0ca470956,,api.github.com,,False,[],[],[],[],2017-02-28
